Jurisdiction,Category,Type,Management,Fate,y,ds,Sub_stream_name,Sub_stream_index
WA,Hazardous wastes,Reactive chemicals (E),Treatment,Energy recovery,0,2013-12-31,C&I core,3
WA,Hazardous wastes,Reactive chemicals (E),Treatment,Recycling,0,2013-12-31,C&I core,3
WA,Hazardous wastes,Reactive chemicals (E),Landfill,Disposal,0,2013-12-31,Total,9
WA,Hazardous wastes,Reactive chemicals (E),Other disposal,Disposal,0,2013-12-31,Total,9
WA,Hazardous wastes,Reactive chemicals (E),Recycling,Recycling,0,2013-12-31,Total,9
WA,Hazardous wastes,Reactive chemicals (E),Treatment,Disposal,0,2013-12-31,Total,9
WA,Hazardous wastes,Reactive chemicals (E),Treatment,Energy recovery,0,2013-12-31,Total,9
WA,Hazardous wastes,Reactive chemicals (E),Treatment,Recycling,0,2013-12-31,Total,9
WA,Hazardous wastes,Tyres (T140),Landfill,Disposal,0,2013-12-31,C&D,2
WA,Hazardous wastes,Tyres (T140),Other disposal,Disposal,0,2013-12-31,C&D,2
WA,Hazardous wastes,Tyres (T140),Recycling,Recycling,0,2013-12-31,C&D,2
WA,Hazardous wastes,Tyres (T140),Treatment,Disposal,0,2013-12-31,C&D,2
WA,Hazardous wastes,Tyres (T140),Treatment,Energy recovery,0,2013-12-31,C&D,2
WA,Hazardous wastes,Tyres (T140),Treatment,Recycling,0,2013-12-31,C&D,2
WA,Hazardous wastes,Tyres (T140),Energy from waste facility,Energy recovery,12207,2013-12-31,C&I core,3
WA,Hazardous wastes,Tyres (T140),Landfill,Disposal,49508,2013-12-31,C&I core,3
WA,Hazardous wastes,Tyres (T140),Other disposal,Disposal,0,2013-12-31,C&I core,3
WA,Hazardous wastes,Tyres (T140),Recycling,Recycling,6104,2013-12-31,C&I core,3
WA,Hazardous wastes,Tyres (T140),Treatment,Disposal,0,2013-12-31,C&I core,3
WA,Hazardous wastes,Tyres (T140),Treatment,Energy recovery,0,2013-12-31,C&I core,3
WA,Hazardous wastes,Tyres (T140),Treatment,Recycling,0,2013-12-31,C&I core,3
WA,Hazardous wastes,Tyres (T140),Energy from waste facility,Energy recovery,12207,2013-12-31,Total,9
WA,Hazardous wastes,Tyres (T140),Landfill,Disposal,49508,2013-12-31,Total,9
WA,Hazardous wastes,Tyres (T140),Other disposal,Disposal,0,2013-12-31,Total,9
WA,Hazardous wastes,Tyres (T140),Recycling,Recycling,6104,2013-12-31,Total,9
WA,Hazardous wastes,Tyres (T140),Treatment,Disposal,0,2013-12-31,Total,9
WA,Hazardous wastes,Tyres (T140),Treatment,Energy recovery,0,2013-12-31,Total,9
WA,Hazardous wastes,Tyres (T140),Treatment,Recycling,0,2013-12-31,Total,9
ACT,Hazardous wastes,Acids (B),Landfill,Disposal,0,2012-12-31,C&D,2
ACT,Hazardous wastes,Acids (B),Other disposal,Disposal,0,2012-12-31,C&D,2
ACT,Hazardous wastes,Acids (B),Recycling,Recycling,0,2012-12-31,C&D,2
ACT,Hazardous wastes,Acids (B),Treatment,Disposal,0,2012-12-31,C&D,2
ACT,Hazardous wastes,Acids (B),Treatment,Energy recovery,0,2012-12-31,C&D,2
ACT,Hazardous wastes,Acids (B),Treatment,Recycling,0,2012-12-31,C&D,2
ACT,Hazardous wastes,Acids (B),Landfill,Disposal,0,2012-12-31,C&I core,3
ACT,Hazardous wastes,Acids (B),Other disposal,Disposal,0,2012-12-31,C&I core,3
ACT,Hazardous wastes,Acids (B),Recycling,Recycling,0,2012-12-31,C&I core,3
ACT,Hazardous wastes,Acids (B),Treatment,Disposal,0,2012-12-31,C&I core,3
ACT,Hazardous wastes,Acids (B),Treatment,Energy recovery,0,2012-12-31,C&I core,3
ACT,Hazardous wastes,Acids (B),Treatment,Recycling,0,2012-12-31,C&I core,3
ACT,Hazardous wastes,Acids (B),Landfill,Disposal,0,2012-12-31,Total,9
ACT,Hazardous wastes,Acids (B),Other disposal,Disposal,0,2012-12-31,Total,9
ACT,Hazardous wastes,Acids (B),Recycling,Recycling,0,2012-12-31,Total,9
ACT,Hazardous wastes,Acids (B),Treatment,Disposal,0,2012-12-31,Total,9
ACT,Hazardous wastes,Acids (B),Treatment,Energy recovery,0,2012-12-31,Total,9
ACT,Hazardous wastes,Acids (B),Treatment,Recycling,0,2012-12-31,Total,9
ACT,Hazardous wastes,Alkalis (C),Landfill,Disposal,0,2012-12-31,C&D,2
ACT,Hazardous wastes,Alkalis (C),Other disposal,Disposal,0,2012-12-31,C&D,2
ACT,Hazardous wastes,Alkalis (C),Recycling,Recycling,0,2012-12-31,C&D,2
ACT,Hazardous wastes,Alkalis (C),Treatment,Disposal,0,2012-12-31,C&D,2
ACT,Hazardous wastes,Alkalis (C),Treatment,Energy recovery,0,2012-12-31,C&D,2
ACT,Hazardous wastes,Alkalis (C),Treatment,Recycling,0,2012-12-31,C&D,2
ACT,Hazardous wastes,Alkalis (C),Landfill,Disposal,0,2012-12-31,C&I core,3
ACT,Hazardous wastes,Alkalis (C),Other disposal,Disposal,0,2012-12-31,C&I core,3
ACT,Hazardous wastes,Alkalis (C),Recycling,Recycling,1,2012-12-31,C&I core,3
ACT,Hazardous wastes,Alkalis (C),Treatment,Disposal,0,2012-12-31,C&I core,3
ACT,Hazardous wastes,Alkalis (C),Treatment,Energy recovery,0,2012-12-31,C&I core,3
ACT,Hazardous wastes,Alkalis (C),Treatment,Recycling,0,2012-12-31,C&I core,3
ACT,Hazardous wastes,Alkalis (C),Landfill,Disposal,0,2012-12-31,Total,9
ACT,Hazardous wastes,Alkalis (C),Other disposal,Disposal,0,2012-12-31,Total,9
ACT,Hazardous wastes,Alkalis (C),Recycling,Recycling,1,2012-12-31,Total,9
ACT,Hazardous wastes,Alkalis (C),Treatment,Disposal,0,2012-12-31,Total,9
ACT,Hazardous wastes,Alkalis (C),Treatment,Energy recovery,0,2012-12-31,Total,9
ACT,Hazardous wastes,Alkalis (C),Treatment,Recycling,0,2012-12-31,Total,9
ACT,Hazardous wastes,Asbestos (N220),Landfill,Disposal,2552,2012-12-31,C&D,2
ACT,Hazardous wastes,Asbestos (N220),Other disposal,Disposal,8,2012-12-31,C&D,2
ACT,Hazardous wastes,Asbestos (N220),Recycling,Recycling,4,2012-12-31,C&D,2
ACT,Hazardous wastes,Asbestos (N220),Treatment,Disposal,5,2012-12-31,C&D,2
ACT,Hazardous wastes,Asbestos (N220),Treatment,Energy recovery,0,2012-12-31,C&D,2
ACT,Hazardous wastes,Asbestos (N220),Treatment,Recycling,0,2012-12-31,C&D,2
ACT,Hazardous wastes,Asbestos (N220),Landfill,Disposal,2174,2012-12-31,C&I core,3
ACT,Hazardous wastes,Asbestos (N220),Other disposal,Disposal,7,2012-12-31,C&I core,3
ACT,Hazardous wastes,Asbestos (N220),Recycling,Recycling,3,2012-12-31,C&I core,3
ACT,Hazardous wastes,Asbestos (N220),Treatment,Disposal,4,2012-12-31,C&I core,3
ACT,Hazardous wastes,Asbestos (N220),Treatment,Energy recovery,0,2012-12-31,C&I core,3
ACT,Hazardous wastes,Asbestos (N220),Treatment,Recycling,0,2012-12-31,C&I core,3
ACT,Hazardous wastes,Asbestos (N220),Landfill,Disposal,4726,2012-12-31,Total,9
ACT,Hazardous wastes,Asbestos (N220),Other disposal,Disposal,15,2012-12-31,Total,9
ACT,Hazardous wastes,Asbestos (N220),Recycling,Recycling,7,2012-12-31,Total,9
ACT,Hazardous wastes,Asbestos (N220),Treatment,Disposal,9,2012-12-31,Total,9
ACT,Hazardous wastes,Asbestos (N220),Treatment,Energy recovery,0,2012-12-31,Total,9
ACT,Hazardous wastes,Asbestos (N220),Treatment,Recycling,0,2012-12-31,Total,9
ACT,Hazardous wastes,Clinical and pharmaceutical (R),Landfill,Disposal,0,2012-12-31,C&D,2
ACT,Hazardous wastes,Clinical and pharmaceutical (R),Other disposal,Disposal,0,2012-12-31,C&D,2
ACT,Hazardous wastes,Clinical and pharmaceutical (R),Recycling,Recycling,0,2012-12-31,C&D,2
ACT,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Disposal,0,2012-12-31,C&D,2
ACT,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Energy recovery,0,2012-12-31,C&D,2
ACT,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Recycling,0,2012-12-31,C&D,2
ACT,Hazardous wastes,Clinical and pharmaceutical (R),Landfill,Disposal,47,2012-12-31,C&I core,3
ACT,Hazardous wastes,Clinical and pharmaceutical (R),Other disposal,Disposal,92,2012-12-31,C&I core,3
ACT,Hazardous wastes,Clinical and pharmaceutical (R),Recycling,Recycling,2,2012-12-31,C&I core,3
ACT,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Disposal,78,2012-12-31,C&I core,3
ACT,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Energy recovery,0,2012-12-31,C&I core,3
ACT,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Recycling,0,2012-12-31,C&I core,3
ACT,Hazardous wastes,Clinical and pharmaceutical (R),Landfill,Disposal,47,2012-12-31,Total,9
ACT,Hazardous wastes,Clinical and pharmaceutical (R),Other disposal,Disposal,92,2012-12-31,Total,9
ACT,Hazardous wastes,Clinical and pharmaceutical (R),Recycling,Recycling,2,2012-12-31,Total,9
ACT,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Disposal,78,2012-12-31,Total,9
ACT,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Energy recovery,0,2012-12-31,Total,9
ACT,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Recycling,0,2012-12-31,Total,9
ACT,Hazardous wastes,Contaminated soils (N120),Landfill,Disposal,182,2012-12-31,C&D,2
ACT,Hazardous wastes,Contaminated soils (N120),Other disposal,Disposal,0,2012-12-31,C&D,2
ACT,Hazardous wastes,Contaminated soils (N120),Recycling,Recycling,1,2012-12-31,C&D,2
ACT,Hazardous wastes,Contaminated soils (N120),Treatment,Disposal,2,2012-12-31,C&D,2
ACT,Hazardous wastes,Contaminated soils (N120),Treatment,Energy recovery,0,2012-12-31,C&D,2
ACT,Hazardous wastes,Contaminated soils (N120),Treatment,Recycling,10,2012-12-31,C&D,2
ACT,Hazardous wastes,Contaminated soils (N120),Landfill,Disposal,71,2012-12-31,C&I core,3
ACT,Hazardous wastes,Contaminated soils (N120),Other disposal,Disposal,0,2012-12-31,C&I core,3
ACT,Hazardous wastes,Contaminated soils (N120),Recycling,Recycling,0,2012-12-31,C&I core,3
ACT,Hazardous wastes,Contaminated soils (N120),Treatment,Disposal,1,2012-12-31,C&I core,3
ACT,Hazardous wastes,Contaminated soils (N120),Treatment,Energy recovery,0,2012-12-31,C&I core,3
ACT,Hazardous wastes,Contaminated soils (N120),Treatment,Recycling,4,2012-12-31,C&I core,3
ACT,Hazardous wastes,Contaminated soils (N120),Landfill,Disposal,252,2012-12-31,Total,9
ACT,Hazardous wastes,Contaminated soils (N120),Other disposal,Disposal,0,2012-12-31,Total,9
ACT,Hazardous wastes,Contaminated soils (N120),Recycling,Recycling,2,2012-12-31,Total,9
ACT,Hazardous wastes,Contaminated soils (N120),Treatment,Disposal,3,2012-12-31,Total,9
ACT,Hazardous wastes,Contaminated soils (N120),Treatment,Energy recovery,0,2012-12-31,Total,9
ACT,Hazardous wastes,Contaminated soils (N120),Treatment,Recycling,14,2012-12-31,Total,9
ACT,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Landfill,Disposal,0,2012-12-31,C&D,2
ACT,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Other disposal,Disposal,0,2012-12-31,C&D,2
ACT,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Recycling,Recycling,0,2012-12-31,C&D,2
ACT,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Disposal,0,2012-12-31,C&D,2
ACT,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Energy recovery,0,2012-12-31,C&D,2
ACT,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Recycling,0,2012-12-31,C&D,2
ACT,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Landfill,Disposal,117,2012-12-31,C&I core,3
ACT,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Other disposal,Disposal,58,2012-12-31,C&I core,3
ACT,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Recycling,Recycling,3604,2012-12-31,C&I core,3
ACT,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Disposal,696,2012-12-31,C&I core,3
ACT,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Energy recovery,0,2012-12-31,C&I core,3
ACT,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Recycling,696,2012-12-31,C&I core,3
ACT,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Landfill,Disposal,117,2012-12-31,Total,9
ACT,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Other disposal,Disposal,58,2012-12-31,Total,9
ACT,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Recycling,Recycling,3604,2012-12-31,Total,9
ACT,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Disposal,696,2012-12-31,Total,9
ACT,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Energy recovery,0,2012-12-31,Total,9
ACT,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Recycling,696,2012-12-31,Total,9
ACT,Hazardous wastes,Inorganic chemicals (D),Landfill,Disposal,0,2012-12-31,C&D,2
ACT,Hazardous wastes,Inorganic chemicals (D),Other disposal,Disposal,0,2012-12-31,C&D,2
ACT,Hazardous wastes,Inorganic chemicals (D),Recycling,Recycling,0,2012-12-31,C&D,2
ACT,Hazardous wastes,Inorganic chemicals (D),Treatment,Disposal,0,2012-12-31,C&D,2
ACT,Hazardous wastes,Inorganic chemicals (D),Treatment,Energy recovery,0,2012-12-31,C&D,2
ACT,Hazardous wastes,Inorganic chemicals (D),Treatment,Recycling,0,2012-12-31,C&D,2
ACT,Hazardous wastes,Inorganic chemicals (D),Landfill,Disposal,56,2012-12-31,C&I core,3
ACT,Hazardous wastes,Inorganic chemicals (D),Other disposal,Disposal,0,2012-12-31,C&I core,3
ACT,Hazardous wastes,Inorganic chemicals (D),Recycling,Recycling,228,2012-12-31,C&I core,3
ACT,Hazardous wastes,Inorganic chemicals (D),Treatment,Disposal,3,2012-12-31,C&I core,3
ACT,Hazardous wastes,Inorganic chemicals (D),Treatment,Energy recovery,0,2012-12-31,C&I core,3
ACT,Hazardous wastes,Inorganic chemicals (D),Treatment,Recycling,24,2012-12-31,C&I core,3
ACT,Hazardous wastes,Inorganic chemicals (D),Landfill,Disposal,56,2012-12-31,Total,9
ACT,Hazardous wastes,Inorganic chemicals (D),Other disposal,Disposal,0,2012-12-31,Total,9
ACT,Hazardous wastes,Inorganic chemicals (D),Recycling,Recycling,228,2012-12-31,Total,9
ACT,Hazardous wastes,Inorganic chemicals (D),Treatment,Disposal,3,2012-12-31,Total,9
ACT,Hazardous wastes,Inorganic chemicals (D),Treatment,Energy recovery,0,2012-12-31,Total,9
ACT,Hazardous wastes,Inorganic chemicals (D),Treatment,Recycling,24,2012-12-31,Total,9
ACT,Hazardous wastes,Oils (J),Landfill,Disposal,0,2012-12-31,C&D,2
ACT,Hazardous wastes,Oils (J),Other disposal,Disposal,0,2012-12-31,C&D,2
ACT,Hazardous wastes,Oils (J),Recycling,Recycling,0,2012-12-31,C&D,2
ACT,Hazardous wastes,Oils (J),Treatment,Disposal,0,2012-12-31,C&D,2
ACT,Hazardous wastes,Oils (J),Treatment,Energy recovery,0,2012-12-31,C&D,2
ACT,Hazardous wastes,Oils (J),Treatment,Recycling,0,2012-12-31,C&D,2
ACT,Hazardous wastes,Oils (J),Landfill,Disposal,64,2012-12-31,C&I core,3
ACT,Hazardous wastes,Oils (J),Other disposal,Disposal,7,2012-12-31,C&I core,3
ACT,Hazardous wastes,Oils (J),Recycling,Recycling,523,2012-12-31,C&I core,3
ACT,Hazardous wastes,Oils (J),Treatment,Disposal,0,2012-12-31,C&I core,3
ACT,Hazardous wastes,Oils (J),Treatment,Energy recovery,140,2012-12-31,C&I core,3
ACT,Hazardous wastes,Oils (J),Treatment,Recycling,559,2012-12-31,C&I core,3
ACT,Hazardous wastes,Oils (J),Landfill,Disposal,64,2012-12-31,Total,9
ACT,Hazardous wastes,Oils (J),Other disposal,Disposal,7,2012-12-31,Total,9
ACT,Hazardous wastes,Oils (J),Recycling,Recycling,523,2012-12-31,Total,9
ACT,Hazardous wastes,Oils (J),Treatment,Disposal,0,2012-12-31,Total,9
ACT,Hazardous wastes,Oils (J),Treatment,Energy recovery,140,2012-12-31,Total,9
ACT,Hazardous wastes,Oils (J),Treatment,Recycling,559,2012-12-31,Total,9
ACT,Hazardous wastes,Organic chemicals (M),Landfill,Disposal,0,2012-12-31,C&D,2
ACT,Hazardous wastes,Organic chemicals (M),Other disposal,Disposal,0,2012-12-31,C&D,2
ACT,Hazardous wastes,Organic chemicals (M),Recycling,Recycling,0,2012-12-31,C&D,2
ACT,Hazardous wastes,Organic chemicals (M),Treatment,Disposal,0,2012-12-31,C&D,2
ACT,Hazardous wastes,Organic chemicals (M),Treatment,Energy recovery,0,2012-12-31,C&D,2
ACT,Hazardous wastes,Organic chemicals (M),Treatment,Recycling,0,2012-12-31,C&D,2
ACT,Hazardous wastes,Organic chemicals (M),Landfill,Disposal,3,2012-12-31,C&I core,3
ACT,Hazardous wastes,Organic chemicals (M),Other disposal,Disposal,0,2012-12-31,C&I core,3
ACT,Hazardous wastes,Organic chemicals (M),Recycling,Recycling,2,2012-12-31,C&I core,3
ACT,Hazardous wastes,Organic chemicals (M),Treatment,Disposal,20,2012-12-31,C&I core,3
ACT,Hazardous wastes,Organic chemicals (M),Treatment,Energy recovery,1,2012-12-31,C&I core,3
ACT,Hazardous wastes,Organic chemicals (M),Treatment,Recycling,1,2012-12-31,C&I core,3
ACT,Hazardous wastes,Organic chemicals (M),Landfill,Disposal,3,2012-12-31,Total,9
ACT,Hazardous wastes,Organic chemicals (M),Other disposal,Disposal,0,2012-12-31,Total,9
ACT,Hazardous wastes,Organic chemicals (M),Recycling,Recycling,2,2012-12-31,Total,9
ACT,Hazardous wastes,Organic chemicals (M),Treatment,Disposal,20,2012-12-31,Total,9
ACT,Hazardous wastes,Organic chemicals (M),Treatment,Energy recovery,1,2012-12-31,Total,9
ACT,Hazardous wastes,Organic chemicals (M),Treatment,Recycling,1,2012-12-31,Total,9
ACT,Hazardous wastes,Organic solvents (G),Landfill,Disposal,0,2012-12-31,C&D,2
ACT,Hazardous wastes,Organic solvents (G),Other disposal,Disposal,0,2012-12-31,C&D,2
ACT,Hazardous wastes,Organic solvents (G),Recycling,Recycling,0,2012-12-31,C&D,2
ACT,Hazardous wastes,Organic solvents (G),Treatment,Disposal,0,2012-12-31,C&D,2
ACT,Hazardous wastes,Organic solvents (G),Treatment,Energy recovery,0,2012-12-31,C&D,2
ACT,Hazardous wastes,Organic solvents (G),Treatment,Recycling,0,2012-12-31,C&D,2
ACT,Hazardous wastes,Organic solvents (G),Landfill,Disposal,0,2012-12-31,C&I core,3
ACT,Hazardous wastes,Organic solvents (G),Other disposal,Disposal,0,2012-12-31,C&I core,3
ACT,Hazardous wastes,Organic solvents (G),Recycling,Recycling,16,2012-12-31,C&I core,3
ACT,Hazardous wastes,Organic solvents (G),Treatment,Disposal,3,2012-12-31,C&I core,3
ACT,Hazardous wastes,Organic solvents (G),Treatment,Energy recovery,0,2012-12-31,C&I core,3
ACT,Hazardous wastes,Organic solvents (G),Treatment,Recycling,0,2012-12-31,C&I core,3
ACT,Hazardous wastes,Organic solvents (G),Landfill,Disposal,0,2012-12-31,Total,9
ACT,Hazardous wastes,Organic solvents (G),Other disposal,Disposal,0,2012-12-31,Total,9
ACT,Hazardous wastes,Organic solvents (G),Recycling,Recycling,16,2012-12-31,Total,9
ACT,Hazardous wastes,Organic solvents (G),Treatment,Disposal,3,2012-12-31,Total,9
ACT,Hazardous wastes,Organic solvents (G),Treatment,Energy recovery,0,2012-12-31,Total,9
ACT,Hazardous wastes,Organic solvents (G),Treatment,Recycling,0,2012-12-31,Total,9
ACT,Hazardous wastes,Other,Landfill,Disposal,0,2012-12-31,C&D,2
ACT,Hazardous wastes,Other,Other disposal,Disposal,0,2012-12-31,C&D,2
ACT,Hazardous wastes,Other,Recycling,Recycling,0,2012-12-31,C&D,2
ACT,Hazardous wastes,Other,Treatment,Disposal,0,2012-12-31,C&D,2
ACT,Hazardous wastes,Other,Treatment,Energy recovery,0,2012-12-31,C&D,2
ACT,Hazardous wastes,Other,Treatment,Recycling,0,2012-12-31,C&D,2
ACT,Hazardous wastes,Other,Landfill,Disposal,0,2012-12-31,C&I core,3
ACT,Hazardous wastes,Other,Other disposal,Disposal,0,2012-12-31,C&I core,3
ACT,Hazardous wastes,Other,Recycling,Recycling,0,2012-12-31,C&I core,3
ACT,Hazardous wastes,Other,Treatment,Disposal,0,2012-12-31,C&I core,3
ACT,Hazardous wastes,Other,Treatment,Energy recovery,0,2012-12-31,C&I core,3
ACT,Hazardous wastes,Other,Treatment,Recycling,0,2012-12-31,C&I core,3
ACT,Hazardous wastes,Other,Landfill,Disposal,0,2012-12-31,Total,9
ACT,Hazardous wastes,Other,Other disposal,Disposal,0,2012-12-31,Total,9
ACT,Hazardous wastes,Other,Recycling,Recycling,0,2012-12-31,Total,9
ACT,Hazardous wastes,Other,Treatment,Disposal,0,2012-12-31,Total,9
ACT,Hazardous wastes,Other,Treatment,Energy recovery,0,2012-12-31,Total,9
ACT,Hazardous wastes,Other,Treatment,Recycling,0,2012-12-31,Total,9
ACT,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Landfill,Disposal,0,2012-12-31,C&D,2
ACT,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Other disposal,Disposal,0,2012-12-31,C&D,2
ACT,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Recycling,Recycling,0,2012-12-31,C&D,2
ACT,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Treatment,Disposal,0,2012-12-31,C&D,2
ACT,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Treatment,Energy recovery,0,2012-12-31,C&D,2
ACT,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Treatment,Recycling,0,2012-12-31,C&D,2
ACT,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Landfill,Disposal,0,2012-12-31,C&I core,3
ACT,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Other disposal,Disposal,0,2012-12-31,C&I core,3
ACT,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Recycling,Recycling,0,2012-12-31,C&I core,3
