Jurisdiction,Category,Type,Management,Fate,y,Sub_stream_name,Year
3,3,1,1,0,0,0,2009
3,3,1,2,0,0,0,2009
3,3,1,3,0,0,0,2009
3,3,1,3,1,0,0,2009
3,3,1,1,0,1024,2,2009
3,3,1,2,0,240,2,2009
3,3,1,3,0,834,2,2009
3,3,1,3,1,0,2,2009
3,3,1,1,0,1024,4,2009
3,3,1,2,0,240,4,2009
3,3,1,3,0,834,4,2009
3,3,1,3,1,0,4,2009
3,3,3,1,0,25957,0,2009
3,3,3,2,0,136,0,2009
3,3,3,3,0,80,0,2009
3,3,3,3,1,0,0,2009
3,3,3,1,0,22112,2,2009
3,3,3,2,0,116,2,2009
3,3,3,3,0,68,2,2009
3,3,3,3,1,0,2,2009
3,3,3,1,0,48069,4,2009
3,3,3,2,0,252,4,2009
3,3,3,3,0,149,4,2009
3,3,3,3,1,0,4,2009
3,3,8,1,0,0,0,2009
3,3,8,2,0,0,0,2009
3,3,8,3,0,0,0,2009
3,3,8,3,1,0,0,2009
3,3,8,1,0,4289,2,2009
3,3,8,2,0,6858,2,2009
3,3,8,3,0,2550,2,2009
3,3,8,3,1,0,2,2009
3,3,8,1,0,4289,4,2009
3,3,8,2,0,6858,4,2009
3,3,8,3,0,2550,4,2009
3,3,8,3,1,0,4,2009
3,3,9,1,0,513165,0,2009
3,3,9,2,0,0,0,2009
3,3,9,3,0,0,0,2009
3,3,9,3,1,0,0,2009
3,3,9,1,0,199564,2,2009
3,3,9,2,0,0,2,2009
3,3,9,3,0,0,2,2009
3,3,9,3,1,0,2,2009
3,3,9,1,0,712729,4,2009
3,3,9,2,0,0,4,2009
3,3,9,3,0,0,4,2009
3,3,9,3,1,0,4,2009
3,3,11,1,0,0,0,2009
3,3,11,2,0,0,0,2009
3,3,11,3,0,0,0,2009
3,3,11,3,1,0,0,2009
3,3,11,1,0,7843,2,2009
3,3,11,2,0,3890,2,2009
3,3,11,3,0,30290,2,2009
3,3,11,3,1,0,2,2009
3,3,11,1,0,7843,4,2009
3,3,11,2,0,3890,4,2009
3,3,11,3,0,30290,4,2009
3,3,11,3,1,0,4,2009
3,3,14,1,0,0,0,2009
3,3,14,2,0,0,0,2009
3,3,14,3,0,0,0,2009
3,3,14,3,1,0,0,2009
3,3,14,1,0,7162,2,2009
3,3,14,2,0,108,2,2009
3,3,14,3,0,245,2,2009
3,3,14,3,1,0,2,2009
3,3,14,1,0,7162,4,2009
3,3,14,2,0,108,4,2009
3,3,14,3,0,245,4,2009
3,3,14,3,1,0,4,2009
3,3,18,1,0,0,0,2009
3,3,18,2,0,0,0,2009
3,3,18,3,0,0,0,2009
3,3,18,3,1,0,0,2009
3,3,18,1,0,16240,2,2009
3,3,18,2,0,1811,2,2009
3,3,18,3,0,0,2,2009
3,3,18,3,1,12280,2,2009
3,3,18,1,0,16240,4,2009
3,3,18,2,0,1811,4,2009
3,3,18,3,0,0,4,2009
3,3,18,3,1,12280,4,2009
3,3,19,1,0,0,0,2009
3,3,19,2,0,0,0,2009
3,3,19,3,0,0,0,2009
3,3,19,3,1,0,0,2009
3,3,19,1,0,2963,2,2009
3,3,19,2,0,9,2,2009
3,3,19,3,0,1685,2,2009
3,3,19,3,1,94,2,2009
3,3,19,1,0,2963,4,2009
3,3,19,2,0,9,4,2009
3,3,19,3,0,1685,4,2009
3,3,19,3,1,94,4,2009
3,3,20,1,0,0,0,2009
3,3,20,2,0,0,0,2009
3,3,20,3,0,0,0,2009
3,3,20,3,1,0,0,2009
3,3,20,1,0,10,2,2009
3,3,20,2,0,27,2,2009
3,3,20,3,0,65,2,2009
3,3,20,3,1,7,2,2009
3,3,20,1,0,10,4,2009
3,3,20,2,0,27,4,2009
3,3,20,3,0,65,4,2009
3,3,20,3,1,7,4,2009
3,3,21,1,0,0,0,2009
3,3,21,2,0,0,0,2009
3,3,21,3,0,0,0,2009
3,3,21,3,1,0,0,2009
3,3,21,1,0,0,2,2009
3,3,21,2,0,0,2,2009
3,3,21,3,0,0,2,2009
3,3,21,3,1,0,2,2009
3,3,21,1,0,0,4,2009
3,3,21,2,0,0,4,2009
3,3,21,3,0,0,4,2009
3,3,21,3,1,0,4,2009
3,3,22,1,0,0,0,2009
3,3,22,2,0,0,0,2009
3,3,22,3,0,0,0,2009
3,3,22,3,1,0,0,2009
3,3,22,1,0,427,2,2009
3,3,22,2,0,0,2,2009
3,3,22,3,0,0,2,2009
3,3,22,3,1,0,2,2009
3,3,22,1,0,427,4,2009
3,3,22,2,0,0,4,2009
3,3,22,3,0,0,4,2009
3,3,22,3,1,0,4,2009
3,3,23,1,0,0,0,2009
3,3,23,2,0,0,0,2009
3,3,23,3,0,0,0,2009
3,3,23,3,1,0,0,2009
3,3,23,1,0,394,2,2009
3,3,23,2,0,36,2,2009
3,3,23,3,0,454,2,2009
3,3,23,3,1,0,2,2009
3,3,23,1,0,394,4,2009
3,3,23,2,0,36,4,2009
3,3,23,3,0,454,4,2009
3,3,23,3,1,0,4,2009
3,3,26,1,0,0,0,2009
3,3,26,2,0,0,0,2009
3,3,26,3,0,0,0,2009
3,3,26,3,1,0,0,2009
3,3,26,1,0,35269,2,2009
3,3,26,2,0,196,2,2009
3,3,26,3,0,20073,2,2009
3,3,26,3,1,0,2,2009
3,3,26,1,0,35269,4,2009
3,3,26,2,0,196,4,2009
3,3,26,3,0,20073,4,2009
3,3,26,3,1,0,4,2009
3,3,27,1,0,0,0,2009
3,3,27,2,0,0,0,2009
3,3,27,3,0,0,0,2009
3,3,27,3,1,0,0,2009
3,3,27,1,0,1097,2,2009
3,3,27,2,0,479,2,2009
3,3,27,3,0,1212,2,2009
3,3,27,3,1,404,2,2009
3,3,27,1,0,1097,4,2009
3,3,27,2,0,479,4,2009
3,3,27,3,0,1212,4,2009
3,3,27,3,1,404,4,2009
3,3,28,1,0,0,0,2009
3,3,28,2,0,0,0,2009
3,3,28,3,0,0,0,2009
3,3,28,3,1,0,0,2009
3,3,28,1,0,379,2,2009
3,3,28,2,0,85,2,2009
3,3,28,3,0,233,2,2009
3,3,28,3,1,0,2,2009
3,3,28,1,0,379,4,2009
3,3,28,2,0,85,4,2009
3,3,28,3,0,233,4,2009
3,3,28,3,1,0,4,2009
3,3,30,1,0,0,0,2009
3,3,30,2,0,0,0,2009
3,3,30,3,0,0,0,2009
3,3,30,3,1,0,0,2009
3,3,30,1,0,3019,2,2009
3,3,30,2,0,32,2,2009
3,3,30,3,0,105,2,2009
3,3,30,3,1,0,2,2009
3,3,30,1,0,3019,4,2009
3,3,30,2,0,32,4,2009
3,3,30,3,0,105,4,2009
3,3,30,3,1,0,4,2009
3,3,35,1,0,0,0,2009
3,3,35,2,0,0,0,2009
3,3,35,3,0,0,0,2009
3,3,35,3,1,0,0,2009
3,3,35,1,0,0,2,2009
3,3,35,2,0,0,2,2009
3,3,35,3,0,0,2,2009
3,3,35,3,1,0,2,2009
3,3,35,1,0,0,4,2009
3,3,35,2,0,0,4,2009
3,3,35,3,0,0,4,2009
3,3,35,3,1,0,4,2009
3,3,40,1,0,0,0,2009
3,3,40,2,0,0,0,2009
3,3,40,3,0,0,0,2009
3,3,40,3,1,0,0,2009
3,3,40,0,1,12435,2,2009
3,3,40,1,0,57855,2,2009
3,3,40,2,0,0,2,2009
3,3,40,3,0,0,2,2009
3,3,40,3,1,0,2,2009
3,3,40,0,1,12435,4,2009
3,3,40,1,0,57855,4,2009
3,3,40,2,0,0,4,2009
3,3,40,3,0,0,4,2009
3,3,40,3,1,0,4,2009
3,5,10,0,1,0,0,2009
3,5,10,1,0,0,0,2009
3,5,10,1,1,0,0,2009
3,5,10,0,1,0,2,2009
3,5,10,1,0,268854,2,2009
3,5,10,1,1,28541,2,2009
3,5,10,0,1,0,3,2009
3,5,10,1,0,581878,3,2009
3,5,10,1,1,61772,3,2009
3,5,10,0,1,0,4,2009
3,5,10,1,0,850732,4,2009
3,5,10,1,1,90313,4,2009
3,5,12,0,1,0,0,2009
3,5,12,1,0,23921,0,2009
3,5,12,1,1,662,0,2009
3,5,12,0,1,0,2,2009
3,5,12,1,0,53840,2,2009
3,5,12,1,1,1489,2,2009
3,5,12,0,1,139000,3,2009
3,5,12,1,0,295267,3,2009
3,5,12,1,1,8168,3,2009
3,5,12,0,1,139000,4,2009
3,5,12,1,0,373028,4,2009
3,5,12,1,1,10319,4,2009
3,5,24,0,1,0,0,2009
3,5,24,1,0,0,0,2009
3,5,24,1,1,0,0,2009
3,5,24,0,1,0,2,2009
3,5,24,1,0,0,2,2009
3,5,24,1,1,0,2,2009
3,5,24,0,1,0,3,2009
3,5,24,1,0,71203,3,2009
3,5,24,1,1,2357,3,2009
3,5,24,0,1,0,4,2009
3,5,24,1,0,71203,4,2009
3,5,24,1,1,2357,4,2009
3,5,39,0,1,0,0,2009
3,5,39,1,0,69604,0,2009
3,5,39,1,1,4146,0,2009
3,5,39,0,1,49000,2,2009
3,5,39,1,0,163185,2,2009
3,5,39,1,1,9719,2,2009
3,5,39,0,1,0,3,2009
3,5,39,1,0,17356,3,2009
3,5,39,1,1,1034,3,2009
3,5,39,0,1,49000,4,2009
3,5,39,1,0,250146,4,2009
3,5,39,1,1,14898,4,2009
4,0,4,2,2,213099,1,2009
4,0,4,2,2,213099,4,2009
4,1,6,2,0,0,2,2009
4,1,6,2,0,0,4,2009
4,3,0,1,0,0,0,2009
4,3,0,2,0,0,0,2009
4,3,0,3,0,0,0,2009
4,3,0,3,1,0,0,2009
4,3,0,1,0,0,2,2009
4,3,0,2,0,0,2,2009
4,3,0,3,0,1495,2,2009
4,3,0,3,1,0,2,2009
4,3,0,1,0,0,4,2009
4,3,0,2,0,0,4,2009
4,3,0,3,0,1495,4,2009
4,3,0,3,1,0,4,2009
4,3,1,1,0,0,0,2009
4,3,1,2,0,0,0,2009
4,3,1,3,0,0,0,2009
4,3,1,3,1,0,0,2009
4,3,1,1,0,20925,2,2009
4,3,1,2,0,0,2,2009
4,3,1,3,0,2265,2,2009
4,3,1,3,1,0,2,2009
4,3,1,1,0,20925,4,2009
4,3,1,2,0,0,4,2009
4,3,1,3,0,2265,4,2009
4,3,1,3,1,0,4,2009
4,3,3,1,0,4160,0,2009
4,3,3,2,0,0,0,2009
4,3,3,3,0,51,0,2009
4,3,3,3,1,0,0,2009
4,3,3,1,0,3543,2,2009
4,3,3,2,0,0,2,2009
4,3,3,3,0,44,2,2009
4,3,3,3,1,0,2,2009
4,3,3,1,0,7703,4,2009
4,3,3,2,0,0,4,2009
4,3,3,3,0,95,4,2009
4,3,3,3,1,0,4,2009
4,3,8,1,0,0,0,2009
4,3,8,2,0,0,0,2009
4,3,8,3,0,0,0,2009
4,3,8,3,1,0,0,2009
4,3,8,1,0,0,2,2009
4,3,8,2,0,13309,2,2009
4,3,8,3,0,1640,2,2009
4,3,8,3,1,0,2,2009
4,3,8,1,0,0,4,2009
4,3,8,2,0,13309,4,2009
4,3,8,3,0,1640,4,2009
4,3,8,3,1,0,4,2009
4,3,9,1,0,13603,0,2009
4,3,9,2,0,0,0,2009
4,3,9,3,0,2610,0,2009
4,3,9,3,1,0,0,2009
4,3,9,1,0,5290,2,2009
4,3,9,2,0,0,2,2009
4,3,9,3,0,1015,2,2009
4,3,9,3,1,0,2,2009
4,3,9,1,0,18893,4,2009
4,3,9,2,0,0,4,2009
4,3,9,3,0,3625,4,2009
4,3,9,3,1,0,4,2009
4,3,11,1,0,0,0,2009
4,3,11,2,0,0,0,2009
4,3,11,3,0,0,0,2009
4,3,11,3,1,0,0,2009
4,3,11,1,0,3,2,2009
4,3,11,2,0,0,2,2009
4,3,11,3,0,1876,2,2009
4,3,11,3,1,0,2,2009
4,3,11,1,0,3,4,2009
4,3,11,2,0,0,4,2009
4,3,11,3,0,1876,4,2009
4,3,11,3,1,0,4,2009
4,3,14,1,0,0,0,2009
4,3,14,2,0,0,0,2009
4,3,14,3,0,0,0,2009
4,3,14,3,1,0,0,2009
4,3,14,1,0,0,2,2009
4,3,14,2,0,0,2,2009
4,3,14,3,0,108,2,2009
4,3,14,3,1,0,2,2009
4,3,14,1,0,0,4,2009
4,3,14,2,0,0,4,2009
4,3,14,3,0,108,4,2009
4,3,14,3,1,0,4,2009
4,3,18,1,0,0,0,2009
4,3,18,2,0,0,0,2009
4,3,18,3,0,0,0,2009
4,3,18,3,1,0,0,2009
4,3,18,1,0,6,2,2009
4,3,18,2,0,3,2,2009
4,3,18,3,0,0,2,2009
4,3,18,3,1,483,2,2009
4,3,18,1,0,6,4,2009
4,3,18,2,0,3,4,2009
4,3,18,3,0,0,4,2009
4,3,18,3,1,483,4,2009
4,3,19,1,0,0,0,2009
4,3,19,2,0,0,0,2009
4,3,19,3,0,0,0,2009
4,3,19,3,1,0,0,2009
4,3,19,1,0,0,2,2009
4,3,19,2,0,0,2,2009
4,3,19,3,0,266,2,2009
4,3,19,3,1,15,2,2009
4,3,19,1,0,0,4,2009
4,3,19,2,0,0,4,2009
4,3,19,3,0,266,4,2009
4,3,19,3,1,15,4,2009
4,3,20,1,0,0,0,2009
4,3,20,2,0,0,0,2009
4,3,20,3,0,0,0,2009
4,3,20,3,1,0,0,2009
4,3,20,1,0,0,2,2009
4,3,20,2,0,0,2,2009
4,3,20,3,0,1075,2,2009
4,3,20,3,1,119,2,2009
4,3,20,1,0,0,4,2009
4,3,20,2,0,0,4,2009
4,3,20,3,0,1075,4,2009
4,3,20,3,1,119,4,2009
4,3,21,1,0,0,0,2009
4,3,21,2,0,0,0,2009
4,3,21,3,0,0,0,2009
4,3,21,3,1,0,0,2009
4,3,21,1,0,0,2,2009
4,3,21,2,0,0,2,2009
4,3,21,3,0,0,2,2009
4,3,21,3,1,0,2,2009
4,3,21,1,0,0,4,2009
4,3,21,2,0,0,4,2009
4,3,21,3,0,0,4,2009
4,3,21,3,1,0,4,2009
4,3,22,1,0,0,0,2009
4,3,22,2,0,0,0,2009
4,3,22,3,0,0,0,2009
4,3,22,3,1,0,0,2009
4,3,22,1,0,0,2,2009
4,3,22,2,0,0,2,2009
4,3,22,3,0,0,2,2009
4,3,22,3,1,0,2,2009
4,3,22,1,0,0,4,2009
4,3,22,2,0,0,4,2009
4,3,22,3,0,0,4,2009
4,3,22,3,1,0,4,2009
4,3,23,1,0,0,0,2009
4,3,23,2,0,0,0,2009
4,3,23,3,0,0,0,2009
4,3,23,3,1,0,0,2009
4,3,23,1,0,187,2,2009
4,3,23,2,0,0,2,2009
4,3,23,3,0,779,2,2009
4,3,23,3,1,0,2,2009
4,3,23,1,0,187,4,2009
4,3,23,2,0,0,4,2009
4,3,23,3,0,779,4,2009
4,3,23,3,1,0,4,2009
4,3,26,1,0,0,0,2009
4,3,26,2,0,0,0,2009
4,3,26,3,0,0,0,2009
4,3,26,3,1,0,0,2009
4,3,26,1,0,5288,2,2009
4,3,26,2,0,0,2,2009
4,3,26,3,0,187,2,2009
4,3,26,3,1,0,2,2009
4,3,26,1,0,5288,4,2009
4,3,26,2,0,0,4,2009
4,3,26,3,0,187,4,2009
4,3,26,3,1,0,4,2009
4,3,27,1,0,0,0,2009
4,3,27,2,0,0,0,2009
4,3,27,3,0,0,0,2009
4,3,27,3,1,0,0,2009
4,3,27,1,0,150,2,2009
4,3,27,2,0,1,2,2009
4,3,27,3,0,1152,2,2009
4,3,27,3,1,384,2,2009
4,3,27,1,0,150,4,2009
4,3,27,2,0,1,4,2009
4,3,27,3,0,1152,4,2009
4,3,27,3,1,384,4,2009
4,3,28,1,0,0,0,2009
4,3,28,2,0,0,0,2009
4,3,28,3,0,0,0,2009
4,3,28,3,1,0,0,2009
4,3,28,1,0,524,2,2009
4,3,28,2,0,0,2,2009
4,3,28,3,0,10,2,2009
4,3,28,3,1,0,2,2009
4,3,28,1,0,524,4,2009
4,3,28,2,0,0,4,2009
4,3,28,3,0,10,4,2009
4,3,28,3,1,0,4,2009
4,3,30,1,0,0,0,2009
4,3,30,2,0,0,0,2009
4,3,30,3,0,0,0,2009
4,3,30,3,1,0,0,2009
4,3,30,1,0,0,2,2009
4,3,30,2,0,0,2,2009
4,3,30,3,0,563,2,2009
4,3,30,3,1,0,2,2009
4,3,30,1,0,0,4,2009
4,3,30,2,0,0,4,2009
4,3,30,3,0,563,4,2009
4,3,30,3,1,0,4,2009
4,3,35,1,0,0,0,2009
4,3,35,2,0,0,0,2009
4,3,35,3,0,0,0,2009
4,3,35,3,1,0,0,2009
4,3,35,1,0,0,2,2009
4,3,35,2,0,0,2,2009
4,3,35,3,0,3,2,2009
4,3,35,3,1,0,2,2009
4,3,35,1,0,0,4,2009
4,3,35,2,0,0,4,2009
4,3,35,3,0,3,4,2009
4,3,35,3,1,0,4,2009
4,3,40,1,0,0,0,2009
4,3,40,2,0,0,0,2009
4,3,40,3,0,0,0,2009
4,3,40,3,1,0,0,2009
4,3,40,0,1,16551,2,2009
4,3,40,1,0,10743,2,2009
4,3,40,2,0,0,2,2009
4,3,40,3,0,0,2,2009
4,3,40,3,1,0,2,2009
4,3,40,0,1,16551,4,2009
4,3,40,1,0,10743,4,2009
4,3,40,2,0,0,4,2009
4,3,40,3,0,0,4,2009
4,3,40,3,1,0,4,2009
4,5,10,0,1,0,0,2009
4,5,10,1,0,0,0,2009
4,5,10,1,1,0,0,2009
4,5,10,0,1,0,2,2009
4,5,10,1,0,45535,2,2009
4,5,10,1,1,16511,2,2009
4,5,10,0,1,0,3,2009
4,5,10,1,0,124236,3,2009
4,5,10,1,1,45047,3,2009
4,5,10,0,1,0,4,2009
4,5,10,1,0,169771,4,2009
4,5,10,1,1,61558,4,2009
4,5,12,0,1,0,0,2009
4,5,12,1,0,7511,0,2009
4,5,12,1,1,604,0,2009
4,5,12,0,1,0,2,2009
4,5,12,1,0,8235,2,2009
4,5,12,1,1,662,2,2009
4,5,12,0,1,0,3,2009
4,5,12,1,0,25165,3,2009
4,5,12,1,1,2024,3,2009
4,5,12,0,1,0,4,2009
4,5,12,1,0,40911,4,2009
4,5,12,1,1,3291,4,2009
4,5,24,0,1,0,0,2009
4,5,24,1,0,281,0,2009
4,5,24,1,1,27,0,2009
4,5,24,0,1,0,2,2009
4,5,24,1,0,3410,2,2009
4,5,24,1,1,331,2,2009
4,5,24,0,1,0,3,2009
4,5,24,1,0,19080,3,2009
4,5,24,1,1,1850,3,2009
4,5,24,0,1,0,4,2009
4,5,24,1,0,22772,4,2009
4,5,24,1,1,2208,4,2009
4,5,39,0,1,0,0,2009
4,5,39,1,0,28530,0,2009
4,5,39,1,1,5300,0,2009
4,5,39,0,1,33000,2,2009
4,5,39,1,0,12979,2,2009
4,5,39,1,1,2411,2,2009
4,5,39,0,1,0,3,2009
4,5,39,1,0,4709,3,2009
4,5,39,1,1,875,3,2009
4,5,39,0,1,33000,4,2009
4,5,39,1,0,46218,4,2009
4,5,39,1,1,8585,4,2009
5,1,6,2,0,308,2,2009
5,1,6,2,0,308,4,2009
5,3,0,1,0,0,0,2009
5,3,0,2,0,0,0,2009
5,3,0,3,0,0,0,2009
5,3,0,3,1,0,0,2009
5,3,0,1,0,0,2,2009
5,3,0,2,0,0,2,2009
5,3,0,3,0,1,2,2009
5,3,0,3,1,0,2,2009
5,3,0,1,0,0,4,2009
5,3,0,2,0,0,4,2009
5,3,0,3,0,1,4,2009
5,3,0,3,1,0,4,2009
5,3,1,1,0,0,0,2009
5,3,1,2,0,0,0,2009
5,3,1,3,0,0,0,2009
5,3,1,3,1,0,0,2009
5,3,1,1,0,0,2,2009
5,3,1,2,0,0,2,2009
5,3,1,3,0,1,2,2009
5,3,1,3,1,0,2,2009
5,3,1,1,0,0,4,2009
5,3,1,2,0,0,4,2009
5,3,1,3,0,1,4,2009
5,3,1,3,1,0,4,2009
5,3,3,1,0,1085,0,2009
5,3,3,2,0,3,0,2009
5,3,3,3,0,2,0,2009
5,3,3,3,1,0,0,2009
5,3,3,1,0,924,2,2009
5,3,3,2,0,3,2,2009
5,3,3,3,0,2,2,2009
5,3,3,3,1,0,2,2009
5,3,3,1,0,2009,4,2009
5,3,3,2,0,6,4,2009
5,3,3,3,0,4,4,2009
5,3,3,3,1,0,4,2009
5,3,8,1,0,0,0,2009
5,3,8,2,0,0,0,2009
5,3,8,3,0,0,0,2009
5,3,8,3,1,0,0,2009
5,3,8,1,0,8,2,2009
5,3,8,2,0,16,2,2009
5,3,8,3,0,14,2,2009
5,3,8,3,1,0,2,2009
5,3,8,1,0,8,4,2009
5,3,8,2,0,16,4,2009
5,3,8,3,0,14,4,2009
5,3,8,3,1,0,4,2009
5,3,9,1,0,3678,0,2009
5,3,9,2,0,0,0,2009
5,3,9,3,0,50,0,2009
5,3,9,3,1,0,0,2009
5,3,9,1,0,1430,2,2009
5,3,9,2,0,0,2,2009
5,3,9,3,0,20,2,2009
5,3,9,3,1,0,2,2009
5,3,9,1,0,5109,4,2009
5,3,9,2,0,0,4,2009
5,3,9,3,0,70,4,2009
5,3,9,3,1,0,4,2009
5,3,11,1,0,0,0,2009
5,3,11,2,0,0,0,2009
5,3,11,3,0,0,0,2009
5,3,11,3,1,0,0,2009
5,3,11,1,0,264,2,2009
5,3,11,2,0,131,2,2009
5,3,11,3,0,1566,2,2009
5,3,11,3,1,0,2,2009
5,3,11,1,0,264,4,2009
5,3,11,2,0,131,4,2009
5,3,11,3,0,1566,4,2009
5,3,11,3,1,0,4,2009
5,3,14,1,0,0,0,2009
5,3,14,2,0,0,0,2009
5,3,14,3,0,0,0,2009
5,3,14,3,1,0,0,2009
5,3,14,1,0,43908,2,2009
5,3,14,2,0,281,2,2009
5,3,14,3,0,2081,2,2009
5,3,14,3,1,0,2,2009
5,3,14,1,0,43908,4,2009
5,3,14,2,0,281,4,2009
5,3,14,3,0,2081,4,2009
5,3,14,3,1,0,4,2009
5,3,18,1,0,0,0,2009
5,3,18,2,0,0,0,2009
5,3,18,3,0,0,0,2009
5,3,18,3,1,0,0,2009
5,3,18,1,0,11,2,2009
5,3,18,2,0,1,2,2009
5,3,18,3,0,0,2,2009
5,3,18,3,1,23,2,2009
5,3,18,1,0,11,4,2009
5,3,18,2,0,1,4,2009
5,3,18,3,0,0,4,2009
5,3,18,3,1,23,4,2009
5,3,19,1,0,0,0,2009
5,3,19,2,0,0,0,2009
5,3,19,3,0,0,0,2009
5,3,19,3,1,0,0,2009
5,3,19,1,0,4,2,2009
5,3,19,2,0,0,2,2009
5,3,19,3,0,26,2,2009
5,3,19,3,1,1,2,2009
5,3,19,1,0,4,4,2009
5,3,19,2,0,0,4,2009
5,3,19,3,0,26,4,2009
5,3,19,3,1,1,4,2009
5,3,20,1,0,0,0,2009
5,3,20,2,0,0,0,2009
5,3,20,3,0,0,0,2009
5,3,20,3,1,0,0,2009
5,3,20,1,0,1,2,2009
5,3,20,2,0,3,2,2009
5,3,20,3,0,65,2,2009
5,3,20,3,1,7,2,2009
5,3,20,1,0,1,4,2009
5,3,20,2,0,3,4,2009
5,3,20,3,0,65,4,2009
5,3,20,3,1,7,4,2009
5,3,21,1,0,0,0,2009
5,3,21,2,0,0,0,2009
5,3,21,3,0,0,0,2009
5,3,21,3,1,0,0,2009
5,3,21,1,0,0,2,2009
5,3,21,2,0,0,2,2009
5,3,21,3,0,0,2,2009
5,3,21,3,1,0,2,2009
5,3,21,1,0,0,4,2009
5,3,21,2,0,0,4,2009
5,3,21,3,0,0,4,2009
5,3,21,3,1,0,4,2009
5,3,22,1,0,0,0,2009
5,3,22,2,0,0,0,2009
5,3,22,3,0,0,0,2009
5,3,22,3,1,0,0,2009
5,3,22,1,0,0,2,2009
5,3,22,2,0,0,2,2009
5,3,22,3,0,0,2,2009
5,3,22,3,1,0,2,2009
5,3,22,1,0,0,4,2009
5,3,22,2,0,0,4,2009
5,3,22,3,0,0,4,2009
5,3,22,3,1,0,4,2009
5,3,23,1,0,0,0,2009
5,3,23,2,0,0,0,2009
5,3,23,3,0,0,0,2009
5,3,23,3,1,0,0,2009
5,3,23,1,0,4,2,2009
5,3,23,2,0,1,2,2009
5,3,23,3,0,18,2,2009
5,3,23,3,1,0,2,2009
5,3,23,1,0,4,4,2009
5,3,23,2,0,1,4,2009
5,3,23,3,0,18,4,2009
5,3,23,3,1,0,4,2009
5,3,26,1,0,0,0,2009
5,3,26,2,0,0,0,2009
5,3,26,3,0,0,0,2009
5,3,26,3,1,0,0,2009
5,3,26,1,0,186,2,2009
5,3,26,2,0,1,2,2009
5,3,26,3,0,89,2,2009
5,3,26,3,1,0,2,2009
5,3,26,1,0,186,4,2009
5,3,26,2,0,1,4,2009
5,3,26,3,0,89,4,2009
5,3,26,3,1,0,4,2009
5,3,27,1,0,0,0,2009
5,3,27,2,0,0,0,2009
5,3,27,3,0,0,0,2009
5,3,27,3,1,0,0,2009
5,3,27,1,0,1,2,2009
5,3,27,2,0,0,2,2009
5,3,27,3,0,11,2,2009
5,3,27,3,1,4,2,2009
5,3,27,1,0,1,4,2009
5,3,27,2,0,0,4,2009
5,3,27,3,0,11,4,2009
5,3,27,3,1,4,4,2009
5,3,28,1,0,0,0,2009
5,3,28,2,0,0,0,2009
5,3,28,3,0,0,0,2009
5,3,28,3,1,0,0,2009
5,3,28,1,0,2,2,2009
5,3,28,2,0,0,2,2009
5,3,28,3,0,5,2,2009
5,3,28,3,1,0,2,2009
5,3,28,1,0,2,4,2009
5,3,28,2,0,0,4,2009
5,3,28,3,0,5,4,2009
5,3,28,3,1,0,4,2009
5,3,30,1,0,0,0,2009
5,3,30,2,0,0,0,2009
5,3,30,3,0,0,0,2009
5,3,30,3,1,0,0,2009
5,3,30,1,0,0,2,2009
5,3,30,2,0,0,2,2009
5,3,30,3,0,0,2,2009
5,3,30,3,1,0,2,2009
5,3,30,1,0,0,4,2009
5,3,30,2,0,0,4,2009
5,3,30,3,0,0,4,2009
5,3,30,3,1,0,4,2009
5,3,35,1,0,0,0,2009
5,3,35,2,0,0,0,2009
5,3,35,3,0,0,0,2009
5,3,35,3,1,0,0,2009
5,3,35,1,0,0,2,2009
5,3,35,2,0,0,2,2009
5,3,35,3,0,7,2,2009
5,3,35,3,1,0,2,2009
5,3,35,1,0,0,4,2009
5,3,35,2,0,0,4,2009
5,3,35,3,0,7,4,2009
5,3,35,3,1,0,4,2009
5,3,40,1,0,0,0,2009
5,3,40,2,0,0,0,2009
5,3,40,3,0,0,0,2009
5,3,40,3,1,0,0,2009
5,3,40,0,1,2751,2,2009
5,3,40,1,0,6036,2,2009
5,3,40,2,0,0,2,2009
5,3,40,3,0,0,2,2009
5,3,40,3,1,0,2,2009
5,3,40,0,1,2751,4,2009
5,3,40,1,0,6036,4,2009
5,3,40,2,0,0,4,2009
5,3,40,3,0,0,4,2009
5,3,40,3,1,0,4,2009
5,5,10,0,1,0,0,2009
5,5,10,1,0,0,0,2009
5,5,10,1,1,0,0,2009
5,5,10,0,1,0,2,2009
5,5,10,1,0,29756,2,2009
5,5,10,1,1,15767,2,2009
5,5,10,0,1,0,3,2009
5,5,10,1,0,36460,3,2009
5,5,10,1,1,19320,3,2009
5,5,10,0,1,0,4,2009
5,5,10,1,0,66216,4,2009
5,5,10,1,1,35087,4,2009
5,5,12,0,1,0,0,2009
5,5,12,1,0,452,0,2009
5,5,12,1,1,57,0,2009
5,5,12,0,1,0,2,2009
5,5,12,1,0,7517,2,2009
5,5,12,1,1,952,2,2009
5,5,12,0,1,0,3,2009
5,5,12,1,0,23340,3,2009
5,5,12,1,1,2956,3,2009
5,5,12,0,1,0,4,2009
5,5,12,1,0,31309,4,2009
5,5,12,1,1,3965,4,2009
5,5,24,0,1,0,0,2009
5,5,24,1,0,0,0,2009
5,5,24,1,1,0,0,2009
5,5,24,0,1,0,2,2009
5,5,24,1,0,0,2,2009
5,5,24,1,1,0,2,2009
5,5,24,0,1,0,3,2009
5,5,24,1,0,5392,3,2009
