Jurisdiction,Category,Type,Management,Fate,y,ds,Sub-stream
ACT,Hazardous wastes,Other soil/sludges (other N),Treatment,Energy recovery,0,2018-12-31,2
ACT,Hazardous wastes,Other soil/sludges (other N),Treatment,Recycling,0,2018-12-31,2
ACT,Hazardous wastes,Other soil/sludges (other N),Landfill,Disposal,12,2018-12-31,3
ACT,Hazardous wastes,Other soil/sludges (other N),Other disposal,Disposal,0,2018-12-31,3
ACT,Hazardous wastes,Other soil/sludges (other N),Recycling,Recycling,8,2018-12-31,3
ACT,Hazardous wastes,Other soil/sludges (other N),Treatment,Disposal,7,2018-12-31,3
ACT,Hazardous wastes,Other soil/sludges (other N),Treatment,Energy recovery,0,2018-12-31,3
ACT,Hazardous wastes,Other soil/sludges (other N),Treatment,Recycling,3,2018-12-31,3
ACT,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Landfill,Disposal,0,2018-12-31,2
ACT,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Other disposal,Disposal,0,2018-12-31,2
ACT,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Recycling,Recycling,0,2018-12-31,2
ACT,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Treatment,Disposal,0,2018-12-31,2
ACT,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Treatment,Energy recovery,0,2018-12-31,2
ACT,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Treatment,Recycling,0,2018-12-31,2
ACT,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Landfill,Disposal,8,2018-12-31,3
ACT,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Other disposal,Disposal,0,2018-12-31,3
ACT,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Recycling,Recycling,1,2018-12-31,3
ACT,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Treatment,Disposal,1,2018-12-31,3
ACT,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Treatment,Energy recovery,0,2018-12-31,3
ACT,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Treatment,Recycling,0,2018-12-31,3
ACT,Hazardous wastes,Pesticides (H),Landfill,Disposal,0,2018-12-31,2
ACT,Hazardous wastes,Pesticides (H),Other disposal,Disposal,0,2018-12-31,2
ACT,Hazardous wastes,Pesticides (H),Recycling,Recycling,0,2018-12-31,2
ACT,Hazardous wastes,Pesticides (H),Treatment,Disposal,0,2018-12-31,2
ACT,Hazardous wastes,Pesticides (H),Treatment,Energy recovery,0,2018-12-31,2
ACT,Hazardous wastes,Pesticides (H),Treatment,Recycling,0,2018-12-31,2
ACT,Hazardous wastes,Pesticides (H),Landfill,Disposal,0,2018-12-31,3
ACT,Hazardous wastes,Pesticides (H),Other disposal,Disposal,0,2018-12-31,3
ACT,Hazardous wastes,Pesticides (H),Recycling,Recycling,0,2018-12-31,3
ACT,Hazardous wastes,Pesticides (H),Treatment,Disposal,0,2018-12-31,3
ACT,Hazardous wastes,Pesticides (H),Treatment,Energy recovery,0,2018-12-31,3
ACT,Hazardous wastes,Pesticides (H),Treatment,Recycling,0,2018-12-31,3
ACT,Hazardous wastes,Plating and heat treatment (A),Landfill,Disposal,0,2018-12-31,2
ACT,Hazardous wastes,Plating and heat treatment (A),Other disposal,Disposal,0,2018-12-31,2
ACT,Hazardous wastes,Plating and heat treatment (A),Recycling,Recycling,0,2018-12-31,2
ACT,Hazardous wastes,Plating and heat treatment (A),Treatment,Disposal,0,2018-12-31,2
ACT,Hazardous wastes,Plating and heat treatment (A),Treatment,Energy recovery,0,2018-12-31,2
ACT,Hazardous wastes,Plating and heat treatment (A),Treatment,Recycling,0,2018-12-31,2
ACT,Hazardous wastes,Plating and heat treatment (A),Landfill,Disposal,0,2018-12-31,3
ACT,Hazardous wastes,Plating and heat treatment (A),Other disposal,Disposal,0,2018-12-31,3
ACT,Hazardous wastes,Plating and heat treatment (A),Recycling,Recycling,0,2018-12-31,3
ACT,Hazardous wastes,Plating and heat treatment (A),Treatment,Disposal,0,2018-12-31,3
ACT,Hazardous wastes,Plating and heat treatment (A),Treatment,Energy recovery,0,2018-12-31,3
ACT,Hazardous wastes,Plating and heat treatment (A),Treatment,Recycling,0,2018-12-31,3
ACT,Hazardous wastes,Reactive chemicals (E),Landfill,Disposal,0,2018-12-31,2
ACT,Hazardous wastes,Reactive chemicals (E),Other disposal,Disposal,0,2018-12-31,2
ACT,Hazardous wastes,Reactive chemicals (E),Recycling,Recycling,0,2018-12-31,2
ACT,Hazardous wastes,Reactive chemicals (E),Treatment,Disposal,0,2018-12-31,2
ACT,Hazardous wastes,Reactive chemicals (E),Treatment,Energy recovery,0,2018-12-31,2
ACT,Hazardous wastes,Reactive chemicals (E),Treatment,Recycling,0,2018-12-31,2
ACT,Hazardous wastes,Reactive chemicals (E),Landfill,Disposal,0,2018-12-31,3
ACT,Hazardous wastes,Reactive chemicals (E),Other disposal,Disposal,0,2018-12-31,3
ACT,Hazardous wastes,Reactive chemicals (E),Recycling,Recycling,0,2018-12-31,3
ACT,Hazardous wastes,Reactive chemicals (E),Treatment,Disposal,0,2018-12-31,3
ACT,Hazardous wastes,Reactive chemicals (E),Treatment,Energy recovery,0,2018-12-31,3
ACT,Hazardous wastes,Reactive chemicals (E),Treatment,Recycling,0,2018-12-31,3
ACT,Hazardous wastes,Tyres (T140),Landfill,Disposal,0,2018-12-31,2
ACT,Hazardous wastes,Tyres (T140),Other disposal,Disposal,0,2018-12-31,2
ACT,Hazardous wastes,Tyres (T140),Recycling,Recycling,0,2018-12-31,2
ACT,Hazardous wastes,Tyres (T140),Treatment,Disposal,0,2018-12-31,2
ACT,Hazardous wastes,Tyres (T140),Treatment,Energy recovery,0,2018-12-31,2
ACT,Hazardous wastes,Tyres (T140),Treatment,Recycling,0,2018-12-31,2
ACT,Hazardous wastes,Tyres (T140),Energy from waste facility,Energy recovery,3717,2018-12-31,3
ACT,Hazardous wastes,Tyres (T140),Landfill,Disposal,1928,2018-12-31,3
ACT,Hazardous wastes,Tyres (T140),Other disposal,Disposal,138,2018-12-31,3
ACT,Hazardous wastes,Tyres (T140),Recycling,Recycling,1652,2018-12-31,3
ACT,Hazardous wastes,Tyres (T140),Treatment,Disposal,0,2018-12-31,3
ACT,Hazardous wastes,Tyres (T140),Treatment,Energy recovery,0,2018-12-31,3
ACT,Hazardous wastes,Tyres (T140),Treatment,Recycling,0,2018-12-31,3
ACT,Metals,Aluminium,Landfill,Disposal,0,2018-12-31,2
ACT,Metals,Aluminium,Recycling,Recycling,0,2018-12-31,2
ACT,Metals,Aluminium,Landfill,Disposal,0,2018-12-31,3
ACT,Metals,Aluminium,Recycling,Recycling,0,2018-12-31,3
ACT,Metals,Aluminium,Landfill,Disposal,728,2018-12-31,1
ACT,Metals,Aluminium,Recycling,Recycling,0,2018-12-31,1
ACT,Metals,Iron and steel,Recycling,Recycling,0,2018-12-31,2
ACT,Metals,Iron and steel,Recycling,Recycling,0,2018-12-31,3
ACT,Metals,Iron and steel,Recycling,Recycling,0,2018-12-31,1
ACT,Organics,Food organics,Energy from waste facility,Energy recovery,0,2018-12-31,2
ACT,Organics,Food organics,Landfill,Disposal,0,2018-12-31,2
ACT,Organics,Food organics,Landfill,Energy recovery,0,2018-12-31,2
ACT,Organics,Food organics,Recycling,Recycling,0,2018-12-31,2
ACT,Organics,Food organics,Energy from waste facility,Energy recovery,0,2018-12-31,3
ACT,Organics,Food organics,Landfill,Disposal,10139,2018-12-31,3
ACT,Organics,Food organics,Landfill,Energy recovery,8521,2018-12-31,3
ACT,Organics,Food organics,Recycling,Recycling,0,2018-12-31,3
ACT,Organics,Food organics,Energy from waste facility,Energy recovery,0,2018-12-31,1
ACT,Organics,Food organics,Landfill,Disposal,19351,2018-12-31,1
ACT,Organics,Food organics,Landfill,Energy recovery,16262,2018-12-31,1
ACT,Organics,Food organics,Recycling,Recycling,0,2018-12-31,1
ACT,Organics,Garden organics,Energy from waste facility,Energy recovery,0,2018-12-31,2
ACT,Organics,Garden organics,Landfill,Disposal,67,2018-12-31,2
ACT,Organics,Garden organics,Landfill,Energy recovery,23,2018-12-31,2
ACT,Organics,Garden organics,Recycling,Recycling,0,2018-12-31,2
ACT,Organics,Garden organics,Energy from waste facility,Energy recovery,0,2018-12-31,3
ACT,Organics,Garden organics,Landfill,Disposal,1985,2018-12-31,3
ACT,Organics,Garden organics,Landfill,Energy recovery,681,2018-12-31,3
ACT,Organics,Garden organics,Recycling,Recycling,0,2018-12-31,3
ACT,Organics,Garden organics,Energy from waste facility,Energy recovery,0,2018-12-31,1
ACT,Organics,Garden organics,Landfill,Disposal,7535,2018-12-31,1
ACT,Organics,Garden organics,Landfill,Energy recovery,2586,2018-12-31,1
ACT,Organics,Garden organics,Recycling,Recycling,0,2018-12-31,1
ACT,Organics,Other organics,Energy from waste facility,Energy recovery,0,2018-12-31,2
ACT,Organics,Other organics,Landfill,Disposal,0,2018-12-31,2
ACT,Organics,Other organics,Landfill,Energy recovery,0,2018-12-31,2
ACT,Organics,Other organics,Energy from waste facility,Energy recovery,0,2018-12-31,3
ACT,Organics,Other organics,Landfill,Disposal,525,2018-12-31,3
ACT,Organics,Other organics,Landfill,Energy recovery,196,2018-12-31,3
ACT,Organics,Other organics,Energy from waste facility,Energy recovery,0,2018-12-31,1
ACT,Organics,Other organics,Landfill,Disposal,5099,2018-12-31,1
ACT,Organics,Other organics,Landfill,Energy recovery,1903,2018-12-31,1
ACT,Organics,Timber,Energy from waste facility,Energy recovery,0,2018-12-31,2
ACT,Organics,Timber,Landfill,Disposal,5927,2018-12-31,2
ACT,Organics,Timber,Landfill,Energy recovery,341,2018-12-31,2
ACT,Organics,Timber,Recycling,Recycling,0,2018-12-31,2
ACT,Organics,Timber,Energy from waste facility,Energy recovery,0,2018-12-31,3
ACT,Organics,Timber,Landfill,Disposal,15501,2018-12-31,3
ACT,Organics,Timber,Landfill,Energy recovery,891,2018-12-31,3
ACT,Organics,Timber,Recycling,Recycling,0,2018-12-31,3
ACT,Organics,Timber,Energy from waste facility,Energy recovery,0,2018-12-31,1
ACT,Organics,Timber,Landfill,Disposal,4237,2018-12-31,1
ACT,Organics,Timber,Landfill,Energy recovery,244,2018-12-31,1
ACT,Organics,Timber,Recycling,Recycling,0,2018-12-31,1
ACT,Paper & cardboard,Polymer coated paperboard,Recycling,Recycling,0,2018-12-31,2
ACT,Paper & cardboard,Polymer coated paperboard,Recycling,Recycling,0,2018-12-31,3
ACT,Paper & cardboard,Polymer coated paperboard,Recycling,Recycling,0,2018-12-31,1
ACT,Plastics,High density polyethylene (HDPE) (2),Landfill,Disposal,0,2018-12-31,2
ACT,Plastics,High density polyethylene (HDPE) (2),Landfill,Disposal,0,2018-12-31,3
ACT,Plastics,High density polyethylene (HDPE) (2),Landfill,Disposal,0,2018-12-31,1
ACT,Plastics,Low density polyethylene (LDPE) (4),Landfill,Disposal,0,2018-12-31,2
ACT,Plastics,Low density polyethylene (LDPE) (4),Landfill,Disposal,0,2018-12-31,3
ACT,Plastics,Low density polyethylene (LDPE) (4),Landfill,Disposal,0,2018-12-31,1
ACT,Plastics,Other plastics (7),Landfill,Disposal,0,2018-12-31,2
ACT,Plastics,Other plastics (7),Landfill,Disposal,0,2018-12-31,3
ACT,Plastics,Other plastics (7),Landfill,Disposal,0,2018-12-31,1
ACT,Plastics,Polyethylene terephthalate (PET) (1),Landfill,Disposal,0,2018-12-31,2
ACT,Plastics,Polyethylene terephthalate (PET) (1),Landfill,Disposal,0,2018-12-31,3
ACT,Plastics,Polyethylene terephthalate (PET) (1),Landfill,Disposal,0,2018-12-31,1
ACT,Plastics,Polypropylene (PP) (5),Landfill,Disposal,0,2018-12-31,2
ACT,Plastics,Polypropylene (PP) (5),Landfill,Disposal,0,2018-12-31,3
ACT,Plastics,Polypropylene (PP) (5),Landfill,Disposal,0,2018-12-31,1
ACT,Plastics,Polystyrene (PS) (6),Landfill,Disposal,0,2018-12-31,2
ACT,Plastics,Polystyrene (PS) (6),Landfill,Disposal,0,2018-12-31,3
ACT,Plastics,Polystyrene (PS) (6),Landfill,Disposal,0,2018-12-31,1
ACT,Plastics,Polyvinyl chloride (PVC) (3),Landfill,Disposal,0,2018-12-31,2
ACT,Plastics,Polyvinyl chloride (PVC) (3),Landfill,Disposal,0,2018-12-31,3
ACT,Plastics,Polyvinyl chloride (PVC) (3),Landfill,Disposal,0,2018-12-31,1
ACT,"Textiles, leather & rubber (excl. tyres)",Textiles,Recycling,Recycling,0,2018-12-31,2
ACT,"Textiles, leather & rubber (excl. tyres)",Textiles,Recycling,Recycling,0,2018-12-31,3
ACT,"Textiles, leather & rubber (excl. tyres)",Textiles,Recycling,Recycling,0,2018-12-31,1
ACT,Unclassified materials,Unclassified materials,Recycling,Recycling,0,2018-12-31,2
ACT,Unclassified materials,Unclassified materials,Recycling,Recycling,0,2018-12-31,3
ACT,Unclassified materials,Unclassified materials,Recycling,Recycling,0,2018-12-31,1
NSW,Ash,Ash,Other disposal,Long-term storage,1172452,2018-12-31,4
NSW,Ash,Ash,Recycling,Recycling,4599587,2018-12-31,4
NSW,Biosolids,Biosolids,Other disposal,Disposal,18070,2018-12-31,3
NSW,Biosolids,Biosolids,Recycling,Recycling,333072,2018-12-31,3
NSW,Building and demolition materials,Asphalt,Recycling,Recycling,0,2018-12-31,2
NSW,Building and demolition materials,Asphalt,Recycling,Recycling,0,2018-12-31,3
NSW,Building and demolition materials,Asphalt,Recycling,Recycling,0,2018-12-31,1
NSW,Building and demolition materials,"Bricks, concrete and pavers",Recycling,Recycling,1377508,2018-12-31,2
NSW,Building and demolition materials,"Bricks, concrete and pavers",Recycling,Recycling,1377751,2018-12-31,2
NSW,Building and demolition materials,"Bricks, concrete and pavers",Recycling,Recycling,861,2018-12-31,3
NSW,Building and demolition materials,"Bricks, concrete and pavers",Recycling,Recycling,493,2018-12-31,3
NSW,Building and demolition materials,"Bricks, concrete and pavers",Recycling,Recycling,94,2018-12-31,1
NSW,Building and demolition materials,"Bricks, concrete and pavers",Recycling,Recycling,54,2018-12-31,1
NSW,Building and demolition materials,Plasterboard & cement sheeting,Recycling,Recycling,11302,2018-12-31,2
NSW,Building and demolition materials,Plasterboard & cement sheeting,Recycling,Recycling,2,2018-12-31,3
NSW,Building and demolition materials,Plasterboard & cement sheeting,Recycling,Recycling,0,2018-12-31,1
NSW,Building and demolition materials,Rubble,Recycling,Recycling,4814588,2018-12-31,2
NSW,Building and demolition materials,Rubble,Recycling,Recycling,1,2018-12-31,3
NSW,Building and demolition materials,Rubble,Recycling,Recycling,0,2018-12-31,1
NSW,Glass,Glass from food and beverage containers,Recycling,Recycling,133,2018-12-31,2
NSW,Glass,Glass from food and beverage containers,Recycling,Recycling,58323,2018-12-31,3
NSW,Glass,Glass from food and beverage containers,Recycling,Recycling,172446,2018-12-31,1
NSW,Hazardous wastes,Acids (B),Landfill,Disposal,0,2018-12-31,2
NSW,Hazardous wastes,Acids (B),Other disposal,Disposal,0,2018-12-31,2
NSW,Hazardous wastes,Acids (B),Recycling,Recycling,0,2018-12-31,2
NSW,Hazardous wastes,Acids (B),Treatment,Disposal,0,2018-12-31,2
NSW,Hazardous wastes,Acids (B),Treatment,Energy recovery,0,2018-12-31,2
NSW,Hazardous wastes,Acids (B),Treatment,Recycling,0,2018-12-31,2
NSW,Hazardous wastes,Acids (B),Landfill,Disposal,0,2018-12-31,3
NSW,Hazardous wastes,Acids (B),Other disposal,Disposal,0,2018-12-31,3
NSW,Hazardous wastes,Acids (B),Recycling,Recycling,0,2018-12-31,3
NSW,Hazardous wastes,Acids (B),Treatment,Disposal,1762,2018-12-31,3
NSW,Hazardous wastes,Acids (B),Treatment,Energy recovery,0,2018-12-31,3
NSW,Hazardous wastes,Acids (B),Treatment,Recycling,2644,2018-12-31,3
NSW,Hazardous wastes,Alkalis (C),Landfill,Disposal,0,2018-12-31,2
NSW,Hazardous wastes,Alkalis (C),Other disposal,Disposal,0,2018-12-31,2
NSW,Hazardous wastes,Alkalis (C),Recycling,Recycling,0,2018-12-31,2
NSW,Hazardous wastes,Alkalis (C),Treatment,Disposal,0,2018-12-31,2
NSW,Hazardous wastes,Alkalis (C),Treatment,Energy recovery,0,2018-12-31,2
NSW,Hazardous wastes,Alkalis (C),Treatment,Recycling,0,2018-12-31,2
NSW,Hazardous wastes,Alkalis (C),Landfill,Disposal,0,2018-12-31,3
NSW,Hazardous wastes,Alkalis (C),Other disposal,Disposal,0,2018-12-31,3
NSW,Hazardous wastes,Alkalis (C),Recycling,Recycling,397,2018-12-31,3
NSW,Hazardous wastes,Alkalis (C),Treatment,Disposal,6613,2018-12-31,3
NSW,Hazardous wastes,Alkalis (C),Treatment,Energy recovery,0,2018-12-31,3
NSW,Hazardous wastes,Alkalis (C),Treatment,Recycling,6613,2018-12-31,3
NSW,Hazardous wastes,Asbestos (N220),Landfill,Disposal,625347,2018-12-31,2
NSW,Hazardous wastes,Asbestos (N220),Other disposal,Disposal,0,2018-12-31,2
NSW,Hazardous wastes,Asbestos (N220),Recycling,Recycling,0,2018-12-31,2
NSW,Hazardous wastes,Asbestos (N220),Treatment,Disposal,0,2018-12-31,2
NSW,Hazardous wastes,Asbestos (N220),Treatment,Energy recovery,0,2018-12-31,2
NSW,Hazardous wastes,Asbestos (N220),Treatment,Recycling,0,2018-12-31,2
NSW,Hazardous wastes,Asbestos (N220),Landfill,Disposal,532703,2018-12-31,3
NSW,Hazardous wastes,Asbestos (N220),Other disposal,Disposal,0,2018-12-31,3
NSW,Hazardous wastes,Asbestos (N220),Recycling,Recycling,0,2018-12-31,3
NSW,Hazardous wastes,Asbestos (N220),Treatment,Disposal,0,2018-12-31,3
NSW,Hazardous wastes,Asbestos (N220),Treatment,Energy recovery,0,2018-12-31,3
NSW,Hazardous wastes,Asbestos (N220),Treatment,Recycling,0,2018-12-31,3
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Landfill,Disposal,0,2018-12-31,2
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Other disposal,Disposal,0,2018-12-31,2
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Recycling,Recycling,0,2018-12-31,2
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Disposal,0,2018-12-31,2
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Energy recovery,0,2018-12-31,2
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Recycling,0,2018-12-31,2
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Landfill,Disposal,0,2018-12-31,3
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Other disposal,Disposal,3378,2018-12-31,3
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Recycling,Recycling,0,2018-12-31,3
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Disposal,9892,2018-12-31,3
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Energy recovery,0,2018-12-31,3
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Recycling,0,2018-12-31,3
NSW,Hazardous wastes,Contaminated soils (N120),Landfill,Disposal,465792,2018-12-31,2
NSW,Hazardous wastes,Contaminated soils (N120),Other disposal,Disposal,0,2018-12-31,2
NSW,Hazardous wastes,Contaminated soils (N120),Recycling,Recycling,0,2018-12-31,2
NSW,Hazardous wastes,Contaminated soils (N120),Treatment,Disposal,7267,2018-12-31,2
NSW,Hazardous wastes,Contaminated soils (N120),Treatment,Energy recovery,0,2018-12-31,2
NSW,Hazardous wastes,Contaminated soils (N120),Treatment,Recycling,29066,2018-12-31,2
NSW,Hazardous wastes,Contaminated soils (N120),Landfill,Disposal,181141,2018-12-31,3
NSW,Hazardous wastes,Contaminated soils (N120),Other disposal,Disposal,0,2018-12-31,3
NSW,Hazardous wastes,Contaminated soils (N120),Recycling,Recycling,0,2018-12-31,3
NSW,Hazardous wastes,Contaminated soils (N120),Treatment,Disposal,2826,2018-12-31,3
NSW,Hazardous wastes,Contaminated soils (N120),Treatment,Energy recovery,0,2018-12-31,3
NSW,Hazardous wastes,Contaminated soils (N120),Treatment,Recycling,11304,2018-12-31,3
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Landfill,Disposal,0,2018-12-31,2
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Other disposal,Disposal,0,2018-12-31,2
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Recycling,Recycling,0,2018-12-31,2
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Disposal,0,2018-12-31,2
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Energy recovery,0,2018-12-31,2
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Recycling,0,2018-12-31,2
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Landfill,Disposal,0,2018-12-31,3
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Other disposal,Disposal,0,2018-12-31,3
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Recycling,Recycling,1315,2018-12-31,3
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Disposal,78065,2018-12-31,3
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Energy recovery,0,2018-12-31,3
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Recycling,78065,2018-12-31,3
NSW,Hazardous wastes,Inorganic chemicals (D),Landfill,Disposal,0,2018-12-31,2
