Jurisdiction,Category,Type,Management,Fate,y,ds,Sub_stream_name,Sub_stream_index
ACT,Hazardous wastes,Other miscellaneous (other T),Other disposal,Disposal,0,2015-12-31,C&D,2
ACT,Hazardous wastes,Other miscellaneous (other T),Treatment,Disposal,0,2015-12-31,C&D,2
ACT,Hazardous wastes,Other miscellaneous (other T),Treatment,Energy recovery,0,2015-12-31,C&D,2
ACT,Hazardous wastes,Other miscellaneous (other T),Landfill,Disposal,13,2015-12-31,C&I core,3
ACT,Hazardous wastes,Other miscellaneous (other T),Other disposal,Disposal,0,2015-12-31,C&I core,3
ACT,Hazardous wastes,Other miscellaneous (other T),Treatment,Disposal,91,2015-12-31,C&I core,3
ACT,Hazardous wastes,Other miscellaneous (other T),Treatment,Energy recovery,0,2015-12-31,C&I core,3
ACT,Hazardous wastes,Other miscellaneous (other T),Landfill,Disposal,13,2015-12-31,Total,9
ACT,Hazardous wastes,Other miscellaneous (other T),Other disposal,Disposal,0,2015-12-31,Total,9
ACT,Hazardous wastes,Other miscellaneous (other T),Treatment,Disposal,91,2015-12-31,Total,9
ACT,Hazardous wastes,Other miscellaneous (other T),Treatment,Energy recovery,0,2015-12-31,Total,9
ACT,Hazardous wastes,Other soil/sludges (other N),Landfill,Disposal,0,2015-12-31,C&D,2
ACT,Hazardous wastes,Other soil/sludges (other N),Other disposal,Disposal,0,2015-12-31,C&D,2
ACT,Hazardous wastes,Other soil/sludges (other N),Treatment,Disposal,0,2015-12-31,C&D,2
ACT,Hazardous wastes,Other soil/sludges (other N),Treatment,Energy recovery,0,2015-12-31,C&D,2
ACT,Hazardous wastes,Other soil/sludges (other N),Landfill,Disposal,2,2015-12-31,C&I core,3
ACT,Hazardous wastes,Other soil/sludges (other N),Other disposal,Disposal,0,2015-12-31,C&I core,3
ACT,Hazardous wastes,Other soil/sludges (other N),Treatment,Disposal,0,2015-12-31,C&I core,3
ACT,Hazardous wastes,Other soil/sludges (other N),Treatment,Energy recovery,0,2015-12-31,C&I core,3
ACT,Hazardous wastes,Other soil/sludges (other N),Landfill,Disposal,2,2015-12-31,Total,9
ACT,Hazardous wastes,Other soil/sludges (other N),Other disposal,Disposal,0,2015-12-31,Total,9
ACT,Hazardous wastes,Other soil/sludges (other N),Treatment,Disposal,0,2015-12-31,Total,9
ACT,Hazardous wastes,Other soil/sludges (other N),Treatment,Energy recovery,0,2015-12-31,Total,9
ACT,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Landfill,Disposal,0,2015-12-31,C&D,2
ACT,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Other disposal,Disposal,0,2015-12-31,C&D,2
ACT,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Treatment,Disposal,0,2015-12-31,C&D,2
ACT,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Treatment,Energy recovery,0,2015-12-31,C&D,2
ACT,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Landfill,Disposal,11,2015-12-31,C&I core,3
ACT,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Other disposal,Disposal,12,2015-12-31,C&I core,3
ACT,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Treatment,Disposal,52,2015-12-31,C&I core,3
ACT,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Treatment,Energy recovery,17,2015-12-31,C&I core,3
ACT,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Landfill,Disposal,11,2015-12-31,Total,9
ACT,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Other disposal,Disposal,12,2015-12-31,Total,9
ACT,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Treatment,Disposal,52,2015-12-31,Total,9
ACT,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Treatment,Energy recovery,17,2015-12-31,Total,9
ACT,Hazardous wastes,Pesticides (H),Landfill,Disposal,0,2015-12-31,C&D,2
ACT,Hazardous wastes,Pesticides (H),Other disposal,Disposal,0,2015-12-31,C&D,2
ACT,Hazardous wastes,Pesticides (H),Treatment,Disposal,0,2015-12-31,C&D,2
ACT,Hazardous wastes,Pesticides (H),Treatment,Energy recovery,0,2015-12-31,C&D,2
ACT,Hazardous wastes,Pesticides (H),Landfill,Disposal,0,2015-12-31,C&I core,3
ACT,Hazardous wastes,Pesticides (H),Other disposal,Disposal,0,2015-12-31,C&I core,3
ACT,Hazardous wastes,Pesticides (H),Treatment,Disposal,0,2015-12-31,C&I core,3
ACT,Hazardous wastes,Pesticides (H),Treatment,Energy recovery,0,2015-12-31,C&I core,3
ACT,Hazardous wastes,Pesticides (H),Landfill,Disposal,0,2015-12-31,Total,9
ACT,Hazardous wastes,Pesticides (H),Other disposal,Disposal,0,2015-12-31,Total,9
ACT,Hazardous wastes,Pesticides (H),Treatment,Disposal,0,2015-12-31,Total,9
ACT,Hazardous wastes,Pesticides (H),Treatment,Energy recovery,0,2015-12-31,Total,9
ACT,Hazardous wastes,Plating and heat treatment (A),Landfill,Disposal,0,2015-12-31,C&D,2
ACT,Hazardous wastes,Plating and heat treatment (A),Other disposal,Disposal,0,2015-12-31,C&D,2
ACT,Hazardous wastes,Plating and heat treatment (A),Treatment,Disposal,0,2015-12-31,C&D,2
ACT,Hazardous wastes,Plating and heat treatment (A),Treatment,Energy recovery,0,2015-12-31,C&D,2
ACT,Hazardous wastes,Plating and heat treatment (A),Landfill,Disposal,20,2015-12-31,C&I core,3
ACT,Hazardous wastes,Plating and heat treatment (A),Other disposal,Disposal,0,2015-12-31,C&I core,3
ACT,Hazardous wastes,Plating and heat treatment (A),Treatment,Disposal,21,2015-12-31,C&I core,3
ACT,Hazardous wastes,Plating and heat treatment (A),Treatment,Energy recovery,0,2015-12-31,C&I core,3
ACT,Hazardous wastes,Plating and heat treatment (A),Landfill,Disposal,20,2015-12-31,Total,9
ACT,Hazardous wastes,Plating and heat treatment (A),Other disposal,Disposal,0,2015-12-31,Total,9
ACT,Hazardous wastes,Plating and heat treatment (A),Treatment,Disposal,21,2015-12-31,Total,9
ACT,Hazardous wastes,Plating and heat treatment (A),Treatment,Energy recovery,0,2015-12-31,Total,9
ACT,Hazardous wastes,Reactive chemicals (E),Landfill,Disposal,0,2015-12-31,C&D,2
ACT,Hazardous wastes,Reactive chemicals (E),Other disposal,Disposal,0,2015-12-31,C&D,2
ACT,Hazardous wastes,Reactive chemicals (E),Treatment,Disposal,0,2015-12-31,C&D,2
ACT,Hazardous wastes,Reactive chemicals (E),Treatment,Energy recovery,0,2015-12-31,C&D,2
ACT,Hazardous wastes,Reactive chemicals (E),Landfill,Disposal,0,2015-12-31,C&I core,3
ACT,Hazardous wastes,Reactive chemicals (E),Other disposal,Disposal,0,2015-12-31,C&I core,3
ACT,Hazardous wastes,Reactive chemicals (E),Treatment,Disposal,0,2015-12-31,C&I core,3
ACT,Hazardous wastes,Reactive chemicals (E),Treatment,Energy recovery,0,2015-12-31,C&I core,3
ACT,Hazardous wastes,Reactive chemicals (E),Landfill,Disposal,0,2015-12-31,Total,9
ACT,Hazardous wastes,Reactive chemicals (E),Other disposal,Disposal,0,2015-12-31,Total,9
ACT,Hazardous wastes,Reactive chemicals (E),Treatment,Disposal,0,2015-12-31,Total,9
ACT,Hazardous wastes,Reactive chemicals (E),Treatment,Energy recovery,0,2015-12-31,Total,9
ACT,Hazardous wastes,Tyres (T140),Landfill,Disposal,0,2015-12-31,C&D,2
ACT,Hazardous wastes,Tyres (T140),Other disposal,Disposal,0,2015-12-31,C&D,2
ACT,Hazardous wastes,Tyres (T140),Treatment,Disposal,0,2015-12-31,C&D,2
ACT,Hazardous wastes,Tyres (T140),Treatment,Energy recovery,0,2015-12-31,C&D,2
ACT,Hazardous wastes,Tyres (T140),Energy from waste facility,Energy recovery,1069,2015-12-31,C&I core,3
ACT,Hazardous wastes,Tyres (T140),Landfill,Disposal,2346,2015-12-31,C&I core,3
ACT,Hazardous wastes,Tyres (T140),Other disposal,Disposal,0,2015-12-31,C&I core,3
ACT,Hazardous wastes,Tyres (T140),Treatment,Disposal,0,2015-12-31,C&I core,3
ACT,Hazardous wastes,Tyres (T140),Treatment,Energy recovery,0,2015-12-31,C&I core,3
ACT,Hazardous wastes,Tyres (T140),Energy from waste facility,Energy recovery,1069,2015-12-31,Total,9
ACT,Hazardous wastes,Tyres (T140),Landfill,Disposal,2346,2015-12-31,Total,9
ACT,Hazardous wastes,Tyres (T140),Other disposal,Disposal,0,2015-12-31,Total,9
ACT,Hazardous wastes,Tyres (T140),Treatment,Disposal,0,2015-12-31,Total,9
ACT,Hazardous wastes,Tyres (T140),Treatment,Energy recovery,0,2015-12-31,Total,9
ACT,Organics,Food organics,Energy from waste facility,Energy recovery,0,2015-12-31,C&D,2
ACT,Organics,Food organics,Landfill,Disposal,38,2015-12-31,C&D,2
ACT,Organics,Food organics,Landfill,Energy recovery,0,2015-12-31,C&D,2
ACT,Organics,Food organics,Energy from waste facility,Energy recovery,0,2015-12-31,C&I core,3
ACT,Organics,Food organics,Landfill,Disposal,21154,2015-12-31,C&I core,3
ACT,Organics,Food organics,Landfill,Energy recovery,5124,2015-12-31,C&I core,3
ACT,Organics,Food organics,Energy from waste facility,Energy recovery,0,2015-12-31,MSW,1
ACT,Organics,Food organics,Landfill,Disposal,22011,2015-12-31,MSW,1
ACT,Organics,Food organics,Landfill,Energy recovery,11574,2015-12-31,MSW,1
ACT,Organics,Food organics,Energy from waste facility,Energy recovery,0,2015-12-31,Total,9
ACT,Organics,Food organics,Landfill,Disposal,43203,2015-12-31,Total,9
ACT,Organics,Food organics,Landfill,Energy recovery,16698,2015-12-31,Total,9
ACT,Organics,Garden organics,Energy from waste facility,Energy recovery,0,2015-12-31,C&D,2
ACT,Organics,Garden organics,Landfill,Disposal,317,2015-12-31,C&D,2
ACT,Organics,Garden organics,Landfill,Energy recovery,1,2015-12-31,C&D,2
ACT,Organics,Garden organics,Energy from waste facility,Energy recovery,0,2015-12-31,C&I core,3
ACT,Organics,Garden organics,Landfill,Disposal,5425,2015-12-31,C&I core,3
ACT,Organics,Garden organics,Landfill,Energy recovery,267,2015-12-31,C&I core,3
ACT,Organics,Garden organics,Energy from waste facility,Energy recovery,0,2015-12-31,MSW,1
ACT,Organics,Garden organics,Landfill,Disposal,6650,2015-12-31,MSW,1
ACT,Organics,Garden organics,Landfill,Energy recovery,710,2015-12-31,MSW,1
ACT,Organics,Garden organics,Energy from waste facility,Energy recovery,0,2015-12-31,Total,9
ACT,Organics,Garden organics,Landfill,Disposal,12392,2015-12-31,Total,9
ACT,Organics,Garden organics,Landfill,Energy recovery,977,2015-12-31,Total,9
ACT,Organics,Other organics,Energy from waste facility,Energy recovery,0,2015-12-31,C&D,2
ACT,Organics,Other organics,Landfill,Disposal,8,2015-12-31,C&D,2
ACT,Organics,Other organics,Landfill,Energy recovery,0,2015-12-31,C&D,2
ACT,Organics,Other organics,Energy from waste facility,Energy recovery,0,2015-12-31,C&I core,3
ACT,Organics,Other organics,Landfill,Disposal,2268,2015-12-31,C&I core,3
ACT,Organics,Other organics,Landfill,Energy recovery,0,2015-12-31,C&I core,3
ACT,Organics,Other organics,Energy from waste facility,Energy recovery,0,2015-12-31,MSW,1
ACT,Organics,Other organics,Landfill,Disposal,4950,2015-12-31,MSW,1
ACT,Organics,Other organics,Landfill,Energy recovery,640,2015-12-31,MSW,1
ACT,Organics,Other organics,Energy from waste facility,Energy recovery,0,2015-12-31,Total,9
ACT,Organics,Other organics,Landfill,Disposal,7226,2015-12-31,Total,9
ACT,Organics,Other organics,Landfill,Energy recovery,640,2015-12-31,Total,9
ACT,Organics,Timber,Energy from waste facility,Energy recovery,0,2015-12-31,C&D,2
ACT,Organics,Timber,Landfill,Disposal,5028,2015-12-31,C&D,2
ACT,Organics,Timber,Landfill,Energy recovery,3,2015-12-31,C&D,2
ACT,Organics,Timber,Energy from waste facility,Energy recovery,0,2015-12-31,C&I core,3
ACT,Organics,Timber,Landfill,Disposal,10501,2015-12-31,C&I core,3
ACT,Organics,Timber,Landfill,Energy recovery,762,2015-12-31,C&I core,3
ACT,Organics,Timber,Energy from waste facility,Energy recovery,0,2015-12-31,MSW,1
ACT,Organics,Timber,Landfill,Disposal,2421,2015-12-31,MSW,1
ACT,Organics,Timber,Landfill,Energy recovery,234,2015-12-31,MSW,1
ACT,Organics,Timber,Energy from waste facility,Energy recovery,0,2015-12-31,Total,9
ACT,Organics,Timber,Landfill,Disposal,17950,2015-12-31,Total,9
ACT,Organics,Timber,Landfill,Energy recovery,999,2015-12-31,Total,9
NSW,Ash,Ash,Other disposal,Long-term storage,1541261,2015-12-31,C&I (electricity generation),4
NSW,Ash,Ash,Other disposal,Long-term storage,1541261,2015-12-31,Total,9
NSW,Biosolids,Biosolids,Other disposal,Disposal,19648,2015-12-31,C&I core,3
NSW,Biosolids,Biosolids,Other disposal,Disposal,19648,2015-12-31,Total,9
NSW,Hazardous wastes,Acids (B),Landfill,Disposal,0,2015-12-31,C&D,2
NSW,Hazardous wastes,Acids (B),Other disposal,Disposal,0,2015-12-31,C&D,2
NSW,Hazardous wastes,Acids (B),Treatment,Disposal,0,2015-12-31,C&D,2
NSW,Hazardous wastes,Acids (B),Treatment,Energy recovery,0,2015-12-31,C&D,2
NSW,Hazardous wastes,Acids (B),Landfill,Disposal,0,2015-12-31,C&I core,3
NSW,Hazardous wastes,Acids (B),Other disposal,Disposal,0,2015-12-31,C&I core,3
NSW,Hazardous wastes,Acids (B),Treatment,Disposal,634,2015-12-31,C&I core,3
NSW,Hazardous wastes,Acids (B),Treatment,Energy recovery,0,2015-12-31,C&I core,3
NSW,Hazardous wastes,Acids (B),Landfill,Disposal,0,2015-12-31,Total,9
NSW,Hazardous wastes,Acids (B),Other disposal,Disposal,0,2015-12-31,Total,9
NSW,Hazardous wastes,Acids (B),Treatment,Disposal,634,2015-12-31,Total,9
NSW,Hazardous wastes,Acids (B),Treatment,Energy recovery,0,2015-12-31,Total,9
NSW,Hazardous wastes,Alkalis (C),Landfill,Disposal,0,2015-12-31,C&D,2
NSW,Hazardous wastes,Alkalis (C),Other disposal,Disposal,0,2015-12-31,C&D,2
NSW,Hazardous wastes,Alkalis (C),Treatment,Disposal,0,2015-12-31,C&D,2
NSW,Hazardous wastes,Alkalis (C),Treatment,Energy recovery,0,2015-12-31,C&D,2
NSW,Hazardous wastes,Alkalis (C),Landfill,Disposal,0,2015-12-31,C&I core,3
NSW,Hazardous wastes,Alkalis (C),Other disposal,Disposal,0,2015-12-31,C&I core,3
NSW,Hazardous wastes,Alkalis (C),Treatment,Disposal,286,2015-12-31,C&I core,3
NSW,Hazardous wastes,Alkalis (C),Treatment,Energy recovery,0,2015-12-31,C&I core,3
NSW,Hazardous wastes,Alkalis (C),Landfill,Disposal,0,2015-12-31,Total,9
NSW,Hazardous wastes,Alkalis (C),Other disposal,Disposal,0,2015-12-31,Total,9
NSW,Hazardous wastes,Alkalis (C),Treatment,Disposal,286,2015-12-31,Total,9
NSW,Hazardous wastes,Alkalis (C),Treatment,Energy recovery,0,2015-12-31,Total,9
NSW,Hazardous wastes,Asbestos (N220),Landfill,Disposal,165491,2015-12-31,C&D,2
NSW,Hazardous wastes,Asbestos (N220),Other disposal,Disposal,0,2015-12-31,C&D,2
NSW,Hazardous wastes,Asbestos (N220),Treatment,Disposal,0,2015-12-31,C&D,2
NSW,Hazardous wastes,Asbestos (N220),Treatment,Energy recovery,0,2015-12-31,C&D,2
NSW,Hazardous wastes,Asbestos (N220),Landfill,Disposal,140974,2015-12-31,C&I core,3
NSW,Hazardous wastes,Asbestos (N220),Other disposal,Disposal,0,2015-12-31,C&I core,3
NSW,Hazardous wastes,Asbestos (N220),Treatment,Disposal,0,2015-12-31,C&I core,3
NSW,Hazardous wastes,Asbestos (N220),Treatment,Energy recovery,0,2015-12-31,C&I core,3
NSW,Hazardous wastes,Asbestos (N220),Landfill,Disposal,306465,2015-12-31,Total,9
NSW,Hazardous wastes,Asbestos (N220),Other disposal,Disposal,0,2015-12-31,Total,9
NSW,Hazardous wastes,Asbestos (N220),Treatment,Disposal,0,2015-12-31,Total,9
NSW,Hazardous wastes,Asbestos (N220),Treatment,Energy recovery,0,2015-12-31,Total,9
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Landfill,Disposal,0,2015-12-31,C&D,2
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Other disposal,Disposal,0,2015-12-31,C&D,2
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Disposal,0,2015-12-31,C&D,2
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Energy recovery,0,2015-12-31,C&D,2
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Landfill,Disposal,0,2015-12-31,C&I core,3
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Other disposal,Disposal,5579,2015-12-31,C&I core,3
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Disposal,18252,2015-12-31,C&I core,3
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Energy recovery,0,2015-12-31,C&I core,3
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Landfill,Disposal,0,2015-12-31,Total,9
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Other disposal,Disposal,5579,2015-12-31,Total,9
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Disposal,18252,2015-12-31,Total,9
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Energy recovery,0,2015-12-31,Total,9
NSW,Hazardous wastes,Contaminated soils (N120),Landfill,Disposal,326613,2015-12-31,C&D,2
NSW,Hazardous wastes,Contaminated soils (N120),Other disposal,Disposal,0,2015-12-31,C&D,2
NSW,Hazardous wastes,Contaminated soils (N120),Treatment,Disposal,0,2015-12-31,C&D,2
NSW,Hazardous wastes,Contaminated soils (N120),Treatment,Energy recovery,0,2015-12-31,C&D,2
NSW,Hazardous wastes,Contaminated soils (N120),Landfill,Disposal,127016,2015-12-31,C&I core,3
NSW,Hazardous wastes,Contaminated soils (N120),Other disposal,Disposal,0,2015-12-31,C&I core,3
NSW,Hazardous wastes,Contaminated soils (N120),Treatment,Disposal,0,2015-12-31,C&I core,3
NSW,Hazardous wastes,Contaminated soils (N120),Treatment,Energy recovery,0,2015-12-31,C&I core,3
NSW,Hazardous wastes,Contaminated soils (N120),Landfill,Disposal,453630,2015-12-31,Total,9
NSW,Hazardous wastes,Contaminated soils (N120),Other disposal,Disposal,0,2015-12-31,Total,9
NSW,Hazardous wastes,Contaminated soils (N120),Treatment,Disposal,0,2015-12-31,Total,9
NSW,Hazardous wastes,Contaminated soils (N120),Treatment,Energy recovery,0,2015-12-31,Total,9
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Landfill,Disposal,0,2015-12-31,C&D,2
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Other disposal,Disposal,0,2015-12-31,C&D,2
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Disposal,0,2015-12-31,C&D,2
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Energy recovery,0,2015-12-31,C&D,2
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Landfill,Disposal,0,2015-12-31,C&I core,3
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Other disposal,Disposal,0,2015-12-31,C&I core,3
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Disposal,63209,2015-12-31,C&I core,3
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Energy recovery,0,2015-12-31,C&I core,3
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Landfill,Disposal,0,2015-12-31,Total,9
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Other disposal,Disposal,0,2015-12-31,Total,9
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Disposal,63209,2015-12-31,Total,9
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Energy recovery,0,2015-12-31,Total,9
NSW,Hazardous wastes,Inorganic chemicals (D),Landfill,Disposal,0,2015-12-31,C&D,2
NSW,Hazardous wastes,Inorganic chemicals (D),Other disposal,Disposal,0,2015-12-31,C&D,2
NSW,Hazardous wastes,Inorganic chemicals (D),Treatment,Disposal,0,2015-12-31,C&D,2
NSW,Hazardous wastes,Inorganic chemicals (D),Treatment,Energy recovery,0,2015-12-31,C&D,2
NSW,Hazardous wastes,Inorganic chemicals (D),Landfill,Disposal,38373,2015-12-31,C&I core,3
NSW,Hazardous wastes,Inorganic chemicals (D),Other disposal,Disposal,0,2015-12-31,C&I core,3
NSW,Hazardous wastes,Inorganic chemicals (D),Treatment,Disposal,316,2015-12-31,C&I core,3
NSW,Hazardous wastes,Inorganic chemicals (D),Treatment,Energy recovery,0,2015-12-31,C&I core,3
NSW,Hazardous wastes,Inorganic chemicals (D),Landfill,Disposal,38373,2015-12-31,Total,9
NSW,Hazardous wastes,Inorganic chemicals (D),Other disposal,Disposal,0,2015-12-31,Total,9
NSW,Hazardous wastes,Inorganic chemicals (D),Treatment,Disposal,316,2015-12-31,Total,9
NSW,Hazardous wastes,Inorganic chemicals (D),Treatment,Energy recovery,0,2015-12-31,Total,9
NSW,Hazardous wastes,Oils (J),Landfill,Disposal,0,2015-12-31,C&D,2
NSW,Hazardous wastes,Oils (J),Other disposal,Disposal,0,2015-12-31,C&D,2
NSW,Hazardous wastes,Oils (J),Treatment,Disposal,0,2015-12-31,C&D,2
NSW,Hazardous wastes,Oils (J),Treatment,Energy recovery,0,2015-12-31,C&D,2
NSW,Hazardous wastes,Oils (J),Landfill,Disposal,1,2015-12-31,C&I core,3
NSW,Hazardous wastes,Oils (J),Other disposal,Disposal,0,2015-12-31,C&I core,3
NSW,Hazardous wastes,Oils (J),Treatment,Disposal,0,2015-12-31,C&I core,3
NSW,Hazardous wastes,Oils (J),Treatment,Energy recovery,23129,2015-12-31,C&I core,3
NSW,Hazardous wastes,Oils (J),Landfill,Disposal,1,2015-12-31,Total,9
NSW,Hazardous wastes,Oils (J),Other disposal,Disposal,0,2015-12-31,Total,9
NSW,Hazardous wastes,Oils (J),Treatment,Disposal,0,2015-12-31,Total,9
