Jurisdiction,Category,Type,Management,Fate,y,ds,Sub-stream
WA,Hazardous wastes,Asbestos (N220),Energy from waste facility,Energy recovery,0,2021-12-31,2
WA,Hazardous wastes,Asbestos (N220),Landfill,Disposal,9550,2021-12-31,2
WA,Hazardous wastes,Asbestos (N220),Other disposal,Disposal,0,2021-12-31,2
WA,Hazardous wastes,Asbestos (N220),Recycling,Recycling,0,2021-12-31,2
WA,Hazardous wastes,Asbestos (N220),Treatment,Disposal,0,2021-12-31,2
WA,Hazardous wastes,Asbestos (N220),Treatment,Energy recovery,0,2021-12-31,2
WA,Hazardous wastes,Asbestos (N220),Treatment,Recycling,0,2021-12-31,2
WA,Hazardous wastes,Asbestos (N220),Energy from waste facility,Energy recovery,0,2021-12-31,3
WA,Hazardous wastes,Asbestos (N220),Landfill,Disposal,8135,2021-12-31,3
WA,Hazardous wastes,Asbestos (N220),Other disposal,Disposal,0,2021-12-31,3
WA,Hazardous wastes,Asbestos (N220),Recycling,Recycling,0,2021-12-31,3
WA,Hazardous wastes,Asbestos (N220),Treatment,Disposal,0,2021-12-31,3
WA,Hazardous wastes,Asbestos (N220),Treatment,Energy recovery,0,2021-12-31,3
WA,Hazardous wastes,Asbestos (N220),Treatment,Recycling,0,2021-12-31,3
WA,Hazardous wastes,Asbestos (N220),Energy from waste facility,Energy recovery,0,2021-12-31,9
WA,Hazardous wastes,Asbestos (N220),Landfill,Disposal,17686,2021-12-31,9
WA,Hazardous wastes,Asbestos (N220),Other disposal,Disposal,0,2021-12-31,9
WA,Hazardous wastes,Asbestos (N220),Recycling,Recycling,0,2021-12-31,9
WA,Hazardous wastes,Asbestos (N220),Treatment,Disposal,0,2021-12-31,9
WA,Hazardous wastes,Asbestos (N220),Treatment,Energy recovery,0,2021-12-31,9
WA,Hazardous wastes,Asbestos (N220),Treatment,Recycling,0,2021-12-31,9
WA,Hazardous wastes,Clinical and pharmaceutical (R),Energy from waste facility,Energy recovery,0,2021-12-31,2
WA,Hazardous wastes,Clinical and pharmaceutical (R),Landfill,Disposal,0,2021-12-31,2
WA,Hazardous wastes,Clinical and pharmaceutical (R),Other disposal,Disposal,0,2021-12-31,2
WA,Hazardous wastes,Clinical and pharmaceutical (R),Recycling,Recycling,0,2021-12-31,2
WA,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Disposal,0,2021-12-31,2
WA,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Energy recovery,0,2021-12-31,2
WA,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Recycling,0,2021-12-31,2
WA,Hazardous wastes,Clinical and pharmaceutical (R),Energy from waste facility,Energy recovery,0,2021-12-31,3
WA,Hazardous wastes,Clinical and pharmaceutical (R),Landfill,Disposal,251,2021-12-31,3
WA,Hazardous wastes,Clinical and pharmaceutical (R),Other disposal,Disposal,4210,2021-12-31,3
WA,Hazardous wastes,Clinical and pharmaceutical (R),Recycling,Recycling,2,2021-12-31,3
WA,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Disposal,23,2021-12-31,3
WA,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Energy recovery,0,2021-12-31,3
WA,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Recycling,0,2021-12-31,3
WA,Hazardous wastes,Clinical and pharmaceutical (R),Energy from waste facility,Energy recovery,0,2021-12-31,9
WA,Hazardous wastes,Clinical and pharmaceutical (R),Landfill,Disposal,251,2021-12-31,9
WA,Hazardous wastes,Clinical and pharmaceutical (R),Other disposal,Disposal,4210,2021-12-31,9
WA,Hazardous wastes,Clinical and pharmaceutical (R),Recycling,Recycling,2,2021-12-31,9
WA,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Disposal,23,2021-12-31,9
WA,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Energy recovery,0,2021-12-31,9
WA,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Recycling,0,2021-12-31,9
WA,Hazardous wastes,Contaminated soils (N120),Energy from waste facility,Energy recovery,0,2021-12-31,2
WA,Hazardous wastes,Contaminated soils (N120),Landfill,Disposal,486,2021-12-31,2
WA,Hazardous wastes,Contaminated soils (N120),Other disposal,Disposal,0,2021-12-31,2
WA,Hazardous wastes,Contaminated soils (N120),Recycling,Recycling,1060,2021-12-31,2
WA,Hazardous wastes,Contaminated soils (N120),Treatment,Disposal,241,2021-12-31,2
WA,Hazardous wastes,Contaminated soils (N120),Treatment,Energy recovery,0,2021-12-31,2
WA,Hazardous wastes,Contaminated soils (N120),Treatment,Recycling,965,2021-12-31,2
WA,Hazardous wastes,Contaminated soils (N120),Energy from waste facility,Energy recovery,0,2021-12-31,3
WA,Hazardous wastes,Contaminated soils (N120),Landfill,Disposal,189,2021-12-31,3
WA,Hazardous wastes,Contaminated soils (N120),Other disposal,Disposal,0,2021-12-31,3
WA,Hazardous wastes,Contaminated soils (N120),Recycling,Recycling,412,2021-12-31,3
WA,Hazardous wastes,Contaminated soils (N120),Treatment,Disposal,94,2021-12-31,3
WA,Hazardous wastes,Contaminated soils (N120),Treatment,Energy recovery,0,2021-12-31,3
WA,Hazardous wastes,Contaminated soils (N120),Treatment,Recycling,375,2021-12-31,3
WA,Hazardous wastes,Contaminated soils (N120),Energy from waste facility,Energy recovery,0,2021-12-31,9
WA,Hazardous wastes,Contaminated soils (N120),Landfill,Disposal,675,2021-12-31,9
WA,Hazardous wastes,Contaminated soils (N120),Other disposal,Disposal,0,2021-12-31,9
WA,Hazardous wastes,Contaminated soils (N120),Recycling,Recycling,1472,2021-12-31,9
WA,Hazardous wastes,Contaminated soils (N120),Treatment,Disposal,335,2021-12-31,9
WA,Hazardous wastes,Contaminated soils (N120),Treatment,Energy recovery,0,2021-12-31,9
WA,Hazardous wastes,Contaminated soils (N120),Treatment,Recycling,1341,2021-12-31,9
WA,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Energy from waste facility,Energy recovery,0,2021-12-31,2
WA,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Landfill,Disposal,0,2021-12-31,2
WA,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Other disposal,Disposal,0,2021-12-31,2
WA,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Recycling,Recycling,0,2021-12-31,2
WA,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Disposal,0,2021-12-31,2
WA,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Energy recovery,0,2021-12-31,2
WA,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Recycling,0,2021-12-31,2
WA,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Energy from waste facility,Energy recovery,0,2021-12-31,3
WA,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Landfill,Disposal,2796,2021-12-31,3
WA,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Other disposal,Disposal,0,2021-12-31,3
WA,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Recycling,Recycling,79932,2021-12-31,3
WA,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Disposal,5950,2021-12-31,3
WA,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Energy recovery,0,2021-12-31,3
WA,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Recycling,5950,2021-12-31,3
WA,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Energy from waste facility,Energy recovery,0,2021-12-31,9
WA,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Landfill,Disposal,2796,2021-12-31,9
WA,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Other disposal,Disposal,0,2021-12-31,9
WA,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Recycling,Recycling,79932,2021-12-31,9
WA,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Disposal,5950,2021-12-31,9
WA,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Energy recovery,0,2021-12-31,9
WA,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Recycling,5950,2021-12-31,9
WA,Hazardous wastes,Inorganic chemicals (D),Energy from waste facility,Energy recovery,0,2021-12-31,2
WA,Hazardous wastes,Inorganic chemicals (D),Landfill,Disposal,0,2021-12-31,2
WA,Hazardous wastes,Inorganic chemicals (D),Other disposal,Disposal,0,2021-12-31,2
WA,Hazardous wastes,Inorganic chemicals (D),Recycling,Recycling,0,2021-12-31,2
WA,Hazardous wastes,Inorganic chemicals (D),Treatment,Disposal,0,2021-12-31,2
WA,Hazardous wastes,Inorganic chemicals (D),Treatment,Energy recovery,0,2021-12-31,2
WA,Hazardous wastes,Inorganic chemicals (D),Treatment,Recycling,0,2021-12-31,2
WA,Hazardous wastes,Inorganic chemicals (D),Energy from waste facility,Energy recovery,0,2021-12-31,3
WA,Hazardous wastes,Inorganic chemicals (D),Landfill,Disposal,496,2021-12-31,3
WA,Hazardous wastes,Inorganic chemicals (D),Other disposal,Disposal,0,2021-12-31,3
WA,Hazardous wastes,Inorganic chemicals (D),Recycling,Recycling,69609,2021-12-31,3
WA,Hazardous wastes,Inorganic chemicals (D),Treatment,Disposal,170,2021-12-31,3
WA,Hazardous wastes,Inorganic chemicals (D),Treatment,Energy recovery,0,2021-12-31,3
WA,Hazardous wastes,Inorganic chemicals (D),Treatment,Recycling,1528,2021-12-31,3
WA,Hazardous wastes,Inorganic chemicals (D),Energy from waste facility,Energy recovery,0,2021-12-31,9
WA,Hazardous wastes,Inorganic chemicals (D),Landfill,Disposal,496,2021-12-31,9
WA,Hazardous wastes,Inorganic chemicals (D),Other disposal,Disposal,0,2021-12-31,9
WA,Hazardous wastes,Inorganic chemicals (D),Recycling,Recycling,69609,2021-12-31,9
WA,Hazardous wastes,Inorganic chemicals (D),Treatment,Disposal,170,2021-12-31,9
WA,Hazardous wastes,Inorganic chemicals (D),Treatment,Energy recovery,0,2021-12-31,9
WA,Hazardous wastes,Inorganic chemicals (D),Treatment,Recycling,1528,2021-12-31,9
WA,Hazardous wastes,Oils (J),Energy from waste facility,Energy recovery,0,2021-12-31,2
WA,Hazardous wastes,Oils (J),Landfill,Disposal,0,2021-12-31,2
WA,Hazardous wastes,Oils (J),Other disposal,Disposal,0,2021-12-31,2
WA,Hazardous wastes,Oils (J),Recycling,Recycling,0,2021-12-31,2
WA,Hazardous wastes,Oils (J),Treatment,Disposal,0,2021-12-31,2
WA,Hazardous wastes,Oils (J),Treatment,Energy recovery,0,2021-12-31,2
WA,Hazardous wastes,Oils (J),Treatment,Recycling,0,2021-12-31,2
WA,Hazardous wastes,Oils (J),Energy from waste facility,Energy recovery,0,2021-12-31,3
WA,Hazardous wastes,Oils (J),Landfill,Disposal,85,2021-12-31,3
WA,Hazardous wastes,Oils (J),Other disposal,Disposal,5,2021-12-31,3
WA,Hazardous wastes,Oils (J),Recycling,Recycling,71194,2021-12-31,3
WA,Hazardous wastes,Oils (J),Treatment,Disposal,0,2021-12-31,3
WA,Hazardous wastes,Oils (J),Treatment,Energy recovery,13911,2021-12-31,3
WA,Hazardous wastes,Oils (J),Treatment,Recycling,55644,2021-12-31,3
WA,Hazardous wastes,Oils (J),Energy from waste facility,Energy recovery,0,2021-12-31,9
WA,Hazardous wastes,Oils (J),Landfill,Disposal,85,2021-12-31,9
WA,Hazardous wastes,Oils (J),Other disposal,Disposal,5,2021-12-31,9
WA,Hazardous wastes,Oils (J),Recycling,Recycling,71194,2021-12-31,9
WA,Hazardous wastes,Oils (J),Treatment,Disposal,0,2021-12-31,9
WA,Hazardous wastes,Oils (J),Treatment,Energy recovery,13911,2021-12-31,9
WA,Hazardous wastes,Oils (J),Treatment,Recycling,55644,2021-12-31,9
WA,Hazardous wastes,Organic chemicals (M),Energy from waste facility,Energy recovery,0,2021-12-31,2
WA,Hazardous wastes,Organic chemicals (M),Landfill,Disposal,0,2021-12-31,2
WA,Hazardous wastes,Organic chemicals (M),Other disposal,Disposal,0,2021-12-31,2
WA,Hazardous wastes,Organic chemicals (M),Recycling,Recycling,0,2021-12-31,2
WA,Hazardous wastes,Organic chemicals (M),Treatment,Disposal,0,2021-12-31,2
WA,Hazardous wastes,Organic chemicals (M),Treatment,Energy recovery,0,2021-12-31,2
WA,Hazardous wastes,Organic chemicals (M),Treatment,Recycling,0,2021-12-31,2
WA,Hazardous wastes,Organic chemicals (M),Energy from waste facility,Energy recovery,0,2021-12-31,3
WA,Hazardous wastes,Organic chemicals (M),Landfill,Disposal,321,2021-12-31,3
WA,Hazardous wastes,Organic chemicals (M),Other disposal,Disposal,0,2021-12-31,3
WA,Hazardous wastes,Organic chemicals (M),Recycling,Recycling,306,2021-12-31,3
WA,Hazardous wastes,Organic chemicals (M),Treatment,Disposal,1988,2021-12-31,3
WA,Hazardous wastes,Organic chemicals (M),Treatment,Energy recovery,110,2021-12-31,3
WA,Hazardous wastes,Organic chemicals (M),Treatment,Recycling,110,2021-12-31,3
WA,Hazardous wastes,Organic chemicals (M),Energy from waste facility,Energy recovery,0,2021-12-31,9
WA,Hazardous wastes,Organic chemicals (M),Landfill,Disposal,321,2021-12-31,9
WA,Hazardous wastes,Organic chemicals (M),Other disposal,Disposal,0,2021-12-31,9
WA,Hazardous wastes,Organic chemicals (M),Recycling,Recycling,306,2021-12-31,9
WA,Hazardous wastes,Organic chemicals (M),Treatment,Disposal,1988,2021-12-31,9
WA,Hazardous wastes,Organic chemicals (M),Treatment,Energy recovery,110,2021-12-31,9
WA,Hazardous wastes,Organic chemicals (M),Treatment,Recycling,110,2021-12-31,9
WA,Hazardous wastes,Organic solvents (G),Energy from waste facility,Energy recovery,0,2021-12-31,2
WA,Hazardous wastes,Organic solvents (G),Landfill,Disposal,0,2021-12-31,2
WA,Hazardous wastes,Organic solvents (G),Other disposal,Disposal,0,2021-12-31,2
WA,Hazardous wastes,Organic solvents (G),Recycling,Recycling,0,2021-12-31,2
WA,Hazardous wastes,Organic solvents (G),Treatment,Disposal,0,2021-12-31,2
WA,Hazardous wastes,Organic solvents (G),Treatment,Energy recovery,0,2021-12-31,2
WA,Hazardous wastes,Organic solvents (G),Treatment,Recycling,0,2021-12-31,2
WA,Hazardous wastes,Organic solvents (G),Energy from waste facility,Energy recovery,0,2021-12-31,3
WA,Hazardous wastes,Organic solvents (G),Landfill,Disposal,9,2021-12-31,3
WA,Hazardous wastes,Organic solvents (G),Other disposal,Disposal,1,2021-12-31,3
WA,Hazardous wastes,Organic solvents (G),Recycling,Recycling,685,2021-12-31,3
WA,Hazardous wastes,Organic solvents (G),Treatment,Disposal,2165,2021-12-31,3
WA,Hazardous wastes,Organic solvents (G),Treatment,Energy recovery,241,2021-12-31,3
WA,Hazardous wastes,Organic solvents (G),Treatment,Recycling,0,2021-12-31,3
WA,Hazardous wastes,Organic solvents (G),Energy from waste facility,Energy recovery,0,2021-12-31,9
WA,Hazardous wastes,Organic solvents (G),Landfill,Disposal,9,2021-12-31,9
WA,Hazardous wastes,Organic solvents (G),Other disposal,Disposal,1,2021-12-31,9
WA,Hazardous wastes,Organic solvents (G),Recycling,Recycling,685,2021-12-31,9
WA,Hazardous wastes,Organic solvents (G),Treatment,Disposal,2165,2021-12-31,9
WA,Hazardous wastes,Organic solvents (G),Treatment,Energy recovery,241,2021-12-31,9
WA,Hazardous wastes,Organic solvents (G),Treatment,Recycling,0,2021-12-31,9
WA,Hazardous wastes,Other,Energy from waste facility,Energy recovery,0,2021-12-31,2
WA,Hazardous wastes,Other,Landfill,Disposal,0,2021-12-31,2
WA,Hazardous wastes,Other,Other disposal,Disposal,0,2021-12-31,2
WA,Hazardous wastes,Other,Recycling,Recycling,0,2021-12-31,2
WA,Hazardous wastes,Other,Treatment,Disposal,0,2021-12-31,2
WA,Hazardous wastes,Other,Treatment,Energy recovery,0,2021-12-31,2
WA,Hazardous wastes,Other,Treatment,Recycling,0,2021-12-31,2
WA,Hazardous wastes,Other,Energy from waste facility,Energy recovery,0,2021-12-31,3
WA,Hazardous wastes,Other,Landfill,Disposal,28,2021-12-31,3
WA,Hazardous wastes,Other,Other disposal,Disposal,0,2021-12-31,3
WA,Hazardous wastes,Other,Recycling,Recycling,23255,2021-12-31,3
WA,Hazardous wastes,Other,Treatment,Disposal,15188,2021-12-31,3
WA,Hazardous wastes,Other,Treatment,Energy recovery,0,2021-12-31,3
WA,Hazardous wastes,Other,Treatment,Recycling,0,2021-12-31,3
WA,Hazardous wastes,Other,Energy from waste facility,Energy recovery,0,2021-12-31,9
WA,Hazardous wastes,Other,Landfill,Disposal,28,2021-12-31,9
WA,Hazardous wastes,Other,Other disposal,Disposal,0,2021-12-31,9
WA,Hazardous wastes,Other,Recycling,Recycling,23255,2021-12-31,9
WA,Hazardous wastes,Other,Treatment,Disposal,15188,2021-12-31,9
WA,Hazardous wastes,Other,Treatment,Energy recovery,0,2021-12-31,9
WA,Hazardous wastes,Other,Treatment,Recycling,0,2021-12-31,9
WA,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Energy from waste facility,Energy recovery,0,2021-12-31,2
WA,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Landfill,Disposal,0,2021-12-31,2
WA,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Other disposal,Disposal,0,2021-12-31,2
WA,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Recycling,Recycling,0,2021-12-31,2
WA,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Treatment,Disposal,0,2021-12-31,2
WA,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Treatment,Energy recovery,0,2021-12-31,2
WA,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Treatment,Recycling,0,2021-12-31,2
WA,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Energy from waste facility,Energy recovery,0,2021-12-31,3
WA,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Landfill,Disposal,0,2021-12-31,3
WA,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Other disposal,Disposal,0,2021-12-31,3
WA,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Recycling,Recycling,14,2021-12-31,3
WA,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Treatment,Disposal,1,2021-12-31,3
WA,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Treatment,Energy recovery,0,2021-12-31,3
WA,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Treatment,Recycling,1,2021-12-31,3
WA,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Energy from waste facility,Energy recovery,0,2021-12-31,9
WA,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Landfill,Disposal,0,2021-12-31,9
WA,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Other disposal,Disposal,0,2021-12-31,9
WA,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Recycling,Recycling,14,2021-12-31,9
WA,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Treatment,Disposal,1,2021-12-31,9
WA,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Treatment,Energy recovery,0,2021-12-31,9
WA,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Treatment,Recycling,1,2021-12-31,9
WA,Hazardous wastes,Other miscellaneous (other T),Energy from waste facility,Energy recovery,0,2021-12-31,2
WA,Hazardous wastes,Other miscellaneous (other T),Landfill,Disposal,0,2021-12-31,2
WA,Hazardous wastes,Other miscellaneous (other T),Other disposal,Disposal,0,2021-12-31,2
WA,Hazardous wastes,Other miscellaneous (other T),Recycling,Recycling,0,2021-12-31,2
WA,Hazardous wastes,Other miscellaneous (other T),Treatment,Disposal,0,2021-12-31,2
WA,Hazardous wastes,Other miscellaneous (other T),Treatment,Energy recovery,0,2021-12-31,2
WA,Hazardous wastes,Other miscellaneous (other T),Treatment,Recycling,0,2021-12-31,2
WA,Hazardous wastes,Other miscellaneous (other T),Energy from waste facility,Energy recovery,0,2021-12-31,3
WA,Hazardous wastes,Other miscellaneous (other T),Landfill,Disposal,0,2021-12-31,3
WA,Hazardous wastes,Other miscellaneous (other T),Other disposal,Disposal,0,2021-12-31,3
WA,Hazardous wastes,Other miscellaneous (other T),Recycling,Recycling,0,2021-12-31,3
WA,Hazardous wastes,Other miscellaneous (other T),Treatment,Disposal,127,2021-12-31,3
WA,Hazardous wastes,Other miscellaneous (other T),Treatment,Energy recovery,0,2021-12-31,3
WA,Hazardous wastes,Other miscellaneous (other T),Treatment,Recycling,0,2021-12-31,3
WA,Hazardous wastes,Other miscellaneous (other T),Energy from waste facility,Energy recovery,0,2021-12-31,9
